mixture_ID,primary_speaker,source_1_path,source_1_start,source_1_gain,noise_path,noise_gain
1502-122615-0004,1502,train-clean-100/1502/122615/1502-122615-0004.flac,44619,1.000696540230635,tr_aug/12955.flac,0.15537379647538657
6000-55211-0041,6000,train-clean-100/6000/55211/6000-55211-0041.flac,10180,0.424132705538235,tr_aug/1481.flac,0.1936530312257301
4018-107338-0008,4018,train-clean-100/4018/107338/4018-107338-0008.flac,81993,0.36823326187437955,tr/9630.flac,0.22740283716310905
1553-140048-0041,1553,train-clean-100/1553/140048/1553-140048-0041.flac,23643,0.7330129151890927,tr_aug/18583.flac,0.1724421385535611
3240-131231-0039,3240,train-clean-100/3240/131231/3240-131231-0039.flac,47571,0.4413858048088872,tr_aug/13637.flac,0.16685085052896378
1069-133699-0038,1069,train-clean-100/1069/133699/1069-133699-0038.flac,55434,0.3627079138326784,tr/5428.flac,0.1517391202245987
4859-29340-0040,4859,train-clean-100/4859/29340/4859-29340-0040.flac,80175,0.5110627387939201,tr_aug/9315.flac,0.25970432162202756
2893-139310-0026,2893,train-clean-100/2893/139310/2893-139310-0026.flac,42552,1.2040740413929965,tr_aug/16188.flac,0.1230854020264375
909-131041-0000,909,train-clean-100/909/131041/909-131041-0000.flac,60083,0.3839514300144307,tr_aug/3729.flac,0.11062327786884339
6437-66173-0008,6437,train-clean-100/6437/66173/6437-66173-0008.flac,51951,0.8267986206276349,tr_aug/16583.flac,0.11553710737200859
4481-17498-0037,4481,train-clean-100/4481/17498/4481-17498-0037.flac,73122,0.3831729616937817,tr_aug/13417.flac,0.09549263069268307
6476-96661-0014,6476,train-clean-100/6476/96661/6476-96661-0014.flac,4633,0.18508441654290989,tr/3375.flac,0.1569035056499591
887-123289-0000,887,train-clean-100/887/123289/887-123289-0000.flac,4205,0.5082200215577763,tr_aug/17070.flac,0.18548063861631328
150-126112-0025,150,train-clean-100/150/126112/150-126112-0025.flac,36125,1.2195618291621846,tr_aug/21360.flac,0.10019223355460481
8797-294123-0030,8797,train-clean-100/8797/294123/8797-294123-0030.flac,57322,0.3481739513649418,tr/5950.flac,0.1536315677587487
8226-274369-0035,8226,train-clean-100/8226/274369/8226-274369-0035.flac,44022,0.44262430006398334,tr_aug/10508.flac,0.19935765902744074
7190-90542-0029,7190,train-clean-100/7190/90542/7190-90542-0029.flac,31878,0.4284155998758069,tr_aug/2365.flac,0.14070013212138202
8629-261139-0052,8629,train-clean-100/8629/261139/8629-261139-0052.flac,30882,1.9970790101481855,tr_aug/6529.flac,0.1892328263683269
40-222-0040,40,train-clean-100/40/222/40-222-0040.flac,24134,0.4804777829612314,tr/507.flac,0.1528574828722096
696-93314-0045,696,train-clean-100/696/93314/696-93314-0045.flac,93378,0.3633947673306866,tr/7420.flac,0.2779572018335567
831-130739-0021,831,train-clean-100/831/130739/831-130739-0021.flac,9111,0.43651533166599943,tr/3111.flac,0.1495414080752273
7447-91186-0002,7447,train-clean-100/7447/91186/7447-91186-0002.flac,27303,0.4624107177385548,tr/3182.flac,0.08996826472563717
78-369-0049,78,train-clean-100/78/369/78-369-0049.flac,23261,0.36889403926886644,tr_aug/799.flac,0.19057263415673836
5339-14133-0016,5339,train-clean-100/5339/14133/5339-14133-0016.flac,63589,0.45230931294082743,tr_aug/4319.flac,0.13438351467815784
125-121124-0058,125,train-clean-100/125/121124/125-121124-0058.flac,104199,0.7636165460462555,tr_aug/15438.flac,0.12167868777894376
4830-25898-0025,4830,train-clean-100/4830/25898/4830-25898-0025.flac,42552,0.9443717108607494,tr/4476.flac,0.1251725854131745
7402-90848-0050,7402,train-clean-100/7402/90848/7402-90848-0050.flac,51951,0.5069969247997228,tr/722.flac,0.1188760475171004
5022-29405-0025,5022,train-clean-100/5022/29405/5022-29405-0025.flac,1129,0.5695247704004792,tr_aug/666.flac,0.08610744731997677
3526-176651-0019,3526,train-clean-100/3526/176651/3526-176651-0019.flac,20766,0.4329193543682739,tr/5329.flac,0.18339057146011098
8312-279790-0022,8312,train-clean-100/8312/279790/8312-279790-0022.flac,17025,0.7132685222411016,tr_aug/18561.flac,0.20202591901965386
6019-3185-0019,6019,train-clean-100/6019/3185/6019-3185-0019.flac,68148,0.6583427710070181,tr_aug/17616.flac,0.2004718187106997
5390-30096-0027,5390,train-clean-100/5390/30096/5390-30096-0027.flac,41131,0.5352460795807439,tr/4142.flac,0.18752801337762598
831-130739-0026,831,train-clean-100/831/130739/831-130739-0026.flac,96709,0.29365199673125425,tr/8908.flac,0.10965872542287432
2989-138028-0038,2989,train-clean-100/2989/138028/2989-138028-0038.flac,11338,0.7660733992839756,tr_aug/15424.flac,0.09008323398738177
4362-15663-0090,4362,train-clean-100/4362/15663/4362-15663-0090.flac,29115,0.3601088828696015,tr/2025.flac,0.14265874042646595
1447-130551-0008,1447,train-clean-100/1447/130551/1447-130551-0008.flac,104526,1.6213084662192456,tr_aug/17649.flac,0.11584061416032272
201-127786-0058,201,train-clean-100/201/127786/201-127786-0058.flac,44907,0.5194759383072444,tr/1579.flac,0.11949586097721868
5652-39938-0052,5652,train-clean-100/5652/39938/5652-39938-0052.flac,594,0.5084146835880242,tr_aug/6502.flac,0.3010959333684363
332-128985-0082,332,train-clean-100/332/128985/332-128985-0082.flac,98092,0.5223554852183603,tr/4280.flac,0.13783477223633941
6209-34601-0025,6209,train-clean-100/6209/34601/6209-34601-0025.flac,43725,0.4942716004146273,tr/5275.flac,0.09854533493877754
19-227-0037,19,train-clean-100/19/227/19-227-0037.flac,44619,0.6458476774937588,tr_aug/7155.flac,0.3684881012769351
4018-107312-0029,4018,train-clean-100/4018/107312/4018-107312-0029.flac,10180,0.454639497494714,tr_aug/8282.flac,0.11525328463478578
2436-2481-0012,2436,train-clean-100/2436/2481/2436-2481-0012.flac,81993,1.3302889035271934,tr_aug/5167.flac,0.1548850096690429
5390-24512-0038,5390,train-clean-100/5390/24512/5390-24512-0038.flac,23643,0.3452295661415143,tr/1655.flac,0.1731457863502955
289-121652-0001,289,train-clean-100/289/121652/289-121652-0001.flac,47571,0.9721633198078055,tr/170.flac,0.1623705474501625
6019-3185-0053,6019,train-clean-100/6019/3185/6019-3185-0053.flac,55434,0.5276199002517324,tr_aug/9317.flac,0.1922600568667578
1116-137572-0014,1116,train-clean-100/1116/137572/1116-137572-0014.flac,80175,1.3370479394669714,tr_aug/11195.flac,0.1595870402625976
26-495-0039,26,train-clean-100/26/495/26-495-0039.flac,47571,0.4307936161506852,tr/4893.flac,0.2353541828016372
4397-15678-0009,4397,train-clean-100/4397/15678/4397-15678-0009.flac,55434,0.640257777480706,tr/636.flac,0.11332356937116012
248-130652-0003,248,train-clean-100/248/130652/248-130652-0003.flac,80175,1.535899870045789,tr_aug/13711.flac,0.1313108651981648
1116-132851-0027,1116,train-clean-100/1116/132851/1116-132851-0027.flac,69193,0.7560284136544486,tr_aug/5593.flac,0.12717981603501605
2416-152139-0048,2416,train-clean-100/2416/152139/2416-152139-0048.flac,41757,0.800803671559407,tr/2871.flac,0.19715639981303376
3607-135982-0050,3607,train-clean-100/3607/135982/3607-135982-0050.flac,86001,1.0656198342241776,tr_aug/9127.flac,0.11026740065805467
8014-112586-0008,8014,train-clean-100/8014/112586/8014-112586-0008.flac,76145,0.3462997358700253,tr/4034.flac,0.20902194150838502
7278-91083-0016,7278,train-clean-100/7278/91083/7278-91083-0016.flac,75779,1.2142723855875552,tr_aug/15519.flac,0.23918314321944484
587-41619-0000,587,train-clean-100/587/41619/587-41619-0000.flac,78068,1.0689477957414522,tr_aug/9117.flac,0.11552080705668041
445-123860-0002,445,train-clean-100/445/123860/445-123860-0002.flac,26095,0.9342908925654583,tr_aug/11336.flac,0.14581555136233446
2514-149482-0037,2514,train-clean-100/2514/149482/2514-149482-0037.flac,75779,0.4224885721092314,tr/7006.flac,0.10848963981130359
1594-135914-0054,1594,train-clean-100/1594/135914/1594-135914-0054.flac,93923,1.6758503944440362,tr_aug/1602.flac,0.18462558090808892
1502-122619-0021,1502,train-clean-100/1502/122619/1502-122619-0021.flac,12532,0.5188169371065389,tr_aug/3965.flac,0.15355034222400457
887-123291-0036,887,train-clean-100/887/123291/887-123291-0036.flac,26095,0.5023684458479255,tr/7681.flac,0.1331321450770649
6209-34599-0018,6209,train-clean-100/6209/34599/6209-34599-0018.flac,24134,0.5198632505098321,tr_aug/15615.flac,0.22058504838194198
6836-61803-0022,6836,train-clean-100/6836/61803/6836-61803-0022.flac,50664,0.41628497413852317,tr_aug/6677.flac,0.08749508900574361
2514-149482-0054,2514,train-clean-100/2514/149482/2514-149482-0054.flac,206587,0.5569425807452943,tr/1489.flac,0.18809825094326968
8123-275209-0019,8123,train-clean-100/8123/275209/8123-275209-0019.flac,3718,0.36700698960756545,tr_aug/17486.flac,0.177117080240322
2289-152258-0004,2289,train-clean-100/2289/152258/2289-152258-0004.flac,9111,0.6896378444116721,tr_aug/6369.flac,0.08997375477322694
374-180299-0012,374,train-clean-100/374/180299/374-180299-0012.flac,27303,0.8971585477322747,tr_aug/4683.flac,0.25028321228927874
39-121915-0009,39,train-clean-100/39/121915/39-121915-0009.flac,86001,1.191008434211536,tr_aug/19157.flac,0.1462073772692971
198-126831-0016,198,train-clean-100/198/126831/198-126831-0016.flac,75779,2.3323805389667682,tr_aug/15885.flac,0.17483541338873992
7190-90543-0016,7190,train-clean-100/7190/90543/7190-90543-0016.flac,93923,0.4513998606865465,tr_aug/19194.flac,0.14615646002580446
1624-142933-0019,1624,train-clean-100/1624/142933/1624-142933-0019.flac,12532,0.8025405967174738,tr/6376.flac,0.1810747388234603
118-47824-0018,118,train-clean-100/118/47824/118-47824-0018.flac,26095,0.5526579079993479,tr_aug/5477.flac,0.10545206790366235
8465-246942-0016,8465,train-clean-100/8465/246942/8465-246942-0016.flac,96418,0.5547794122067181,tr_aug/10332.flac,0.18515200922499736
4481-17498-0017,4481,train-clean-100/4481/17498/4481-17498-0017.flac,90681,0.2977889473394582,tr_aug/15559.flac,0.2092725633602949
211-122442-0048,211,train-clean-100/211/122442/211-122442-0048.flac,155206,0.9844895296686959,tr_aug/20258.flac,0.18815973403317596
7511-102419-0034,7511,train-clean-100/7511/102419/7511-102419-0034.flac,93378,0.36325895818940557,tr/592.flac,0.08996082124962235
5514-19192-0043,5514,train-clean-100/5514/19192/5514-19192-0043.flac,134790,0.37407905757404614,tr_aug/9969.flac,0.12529210714145833
8797-294123-0056,8797,train-clean-100/8797/294123/8797-294123-0056.flac,66130,0.35491597596681,tr_aug/9139.flac,0.13033324553982267
298-126791-0012,298,train-clean-100/298/126791/298-126791-0012.flac,32556,0.7502920044185546,tr/9294.flac,0.09723885384662198
2514-149482-0014,2514,train-clean-100/2514/149482/2514-149482-0014.flac,43725,0.6241081908333758,tr_aug/117.flac,0.10007064802080672
5049-25947-0072,5049,train-clean-100/5049/25947/5049-25947-0072.flac,23643,1.6698311330332838,tr_aug/19866.flac,0.1157489942152693
6272-70168-0027,6272,train-clean-100/6272/70168/6272-70168-0027.flac,47571,0.589031441358009,tr/9452.flac,0.24117371403063492
4853-27670-0014,4853,train-clean-100/4853/27670/4853-27670-0014.flac,55434,0.7250823938838455,tr_aug/14304.flac,0.15279151572842023
1116-137572-0015,1116,train-clean-100/1116/137572/1116-137572-0015.flac,80175,1.8938486557339411,tr/9248.flac,0.22870618236989798
3807-4923-0039,3807,train-clean-100/3807/4923/3807-4923-0039.flac,69193,0.5514706920538571,tr_aug/10062.flac,0.15920151800646445
6415-100596-0033,6415,train-clean-100/6415/100596/6415-100596-0033.flac,41757,0.7144401020225929,tr/6819.flac,0.1811046602822873
2002-139469-0091,2002,train-clean-100/2002/139469/2002-139469-0091.flac,76145,0.6017282032518245,tr_aug/18465.flac,0.13284540209756926
289-121652-0002,289,train-clean-100/289/121652/289-121652-0002.flac,90681,0.512151547622882,tr_aug/11118.flac,0.10930882378627486
458-126305-0015,458,train-clean-100/458/126305/458-126305-0015.flac,24134,0.960831050642362,tr_aug/19793.flac,0.18903172025546922
426-122821-0030,426,train-clean-100/426/122821/426-122821-0030.flac,93378,0.5390559409333322,tr/4095.flac,0.17093020576795165
8975-270782-0080,8975,train-clean-100/8975/270782/8975-270782-0080.flac,50664,0.466801290033706,tr/3010.flac,0.16900427717918576
5514-19193-0007,5514,train-clean-100/5514/19193/5514-19193-0007.flac,134790,0.8567650912865913,tr/5991.flac,0.209453344503091
8629-261139-0045,8629,train-clean-100/8629/261139/8629-261139-0045.flac,9111,0.7301539239431365,tr_aug/12147.flac,0.1879638133282589
8468-295198-0004,8468,train-clean-100/8468/295198/8468-295198-0004.flac,23261,0.596537235792657,tr/2807.flac,0.1558265989758242
7059-77900-0030,7059,train-clean-100/7059/77900/7059-77900-0030.flac,90954,0.509356136879113,tr/4003.flac,0.1815613067328329
1723-141149-0074,1723,train-clean-100/1723/141149/1723-141149-0074.flac,63589,0.706945239454636,tr_aug/6231.flac,0.1622382551377477
911-128684-0022,911,train-clean-100/911/128684/911-128684-0022.flac,42552,0.9931026041184879,tr_aug/4497.flac,0.16194869564312916
4267-78186-0008,4267,train-clean-100/4267/78186/4267-78186-0008.flac,23643,0.7525277770348955,tr_aug/4195.flac,0.18329772338673664
6078-54013-0035,6078,train-clean-100/6078/54013/6078-54013-0035.flac,178643,0.5507296307985154,tr_aug/8910.flac,0.22914810430485144
7178-34644-0059,7178,train-clean-100/7178/34644/7178-34644-0059.flac,55434,0.40274723894237285,tr/7690.flac,0.15390594297358973
8580-287363-0035,8580,train-clean-100/8580/287363/8580-287363-0035.flac,69193,0.544657226992733,tr_aug/10137.flac,0.22948481228983045
8747-293952-0038,8747,train-clean-100/8747/293952/8747-293952-0038.flac,41757,0.6838925484937074,tr_aug/21125.flac,0.15257547833598703
27-124992-0057,27,train-clean-100/27/124992/27-124992-0057.flac,205978,1.0155888666533877,tr_aug/20635.flac,0.2149172121327143
4214-7146-0043,4214,train-clean-100/4214/7146/4214-7146-0043.flac,59752,0.20267237643042996,tr_aug/10245.flac,0.2620946170805804
3242-8112-0022,3242,train-clean-100/3242/8112/3242-8112-0022.flac,75779,0.3809145093828778,tr_aug/8605.flac,0.2628736784398984
1034-121119-0033,1034,train-clean-100/1034/121119/1034-121119-0033.flac,78068,0.3276130575795979,tr_aug/9309.flac,0.09404194395680883
7800-283478-0008,7800,train-clean-100/7800/283478/7800-283478-0008.flac,26095,0.3081429948670727,tr_aug/2723.flac,0.0827297119987529
307-127535-0000,307,train-clean-100/307/127535/307-127535-0000.flac,50292,0.38643047024133126,tr/7233.flac,0.13461153070016643
7190-90542-0060,7190,train-clean-100/7190/90542/7190-90542-0060.flac,14924,0.754591943541087,tr_aug/19636.flac,0.19929902180796738
8580-287364-0000,8580,train-clean-100/8580/287364/8580-287364-0000.flac,66130,0.37443864239220864,tr_aug/8129.flac,0.12092337703759888
211-122425-0036,211,train-clean-100/211/122425/211-122425-0036.flac,98092,0.9870765206615465,tr_aug/15073.flac,0.2457674445438159
625-132112-0050,625,train-clean-100/625/132112/625-132112-0050.flac,43725,1.0737873373236015,tr/7702.flac,0.14054204541382667
426-122821-0015,426,train-clean-100/426/122821/426-122821-0015.flac,44619,0.5886335962301863,tr_aug/20861.flac,0.09015862651046169
125-121124-0032,125,train-clean-100/125/121124/125-121124-0032.flac,141252,0.6192437444506577,tr_aug/8690.flac,0.12994854209356477
8312-279790-0044,8312,train-clean-100/8312/279790/8312-279790-0044.flac,81993,0.7298147730288143,tr/3525.flac,0.11408109206245207
125-121342-0013,125,train-clean-100/125/121342/125-121342-0013.flac,23643,1.7087180647633777,tr/7900.flac,0.23015943201813657
4397-15668-0018,4397,train-clean-100/4397/15668/4397-15668-0018.flac,47571,0.8965583371223852,tr_aug/18310.flac,0.10073083657196183
6181-216552-0020,6181,train-clean-100/6181/216552/6181-216552-0020.flac,26095,0.5564225925190022,tr_aug/9573.flac,0.13082768015109636
1034-121119-0003,1034,train-clean-100/1034/121119/1034-121119-0003.flac,90681,0.631669107886971,tr_aug/21068.flac,0.10920629629653096
1069-133699-0048,1069,train-clean-100/1069/133699/1069-133699-0048.flac,24134,0.7438509465060273,tr_aug/17371.flac,0.23268146971371106
5750-100289-0037,5750,train-clean-100/5750/100289/5750-100289-0037.flac,134790,0.3333613846532198,tr/6756.flac,0.09415090808810023
8108-274318-0033,8108,train-clean-100/8108/274318/8108-274318-0033.flac,9111,0.318537683850957,tr_aug/5698.flac,0.09022881878969259
4481-17499-0033,4481,train-clean-100/4481/17499/4481-17499-0033.flac,27303,0.4838758108017071,tr_aug/7020.flac,0.13677363202345033
3486-166446-0015,3486,train-clean-100/3486/166446/3486-166446-0015.flac,23261,0.3062742330791587,tr/2922.flac,0.21637091066111136
7367-86737-0114,7367,train-clean-100/7367/86737/7367-86737-0114.flac,90954,1.0725275276000126,tr/760.flac,0.10216883508069446
2007-149877-0033,2007,train-clean-100/2007/149877/2007-149877-0033.flac,49245,0.5559363995385206,tr_aug/6753.flac,0.11150489671571144
6925-80680-0071,6925,train-clean-100/6925/80680/6925-80680-0071.flac,63589,0.5168487428184235,tr_aug/16552.flac,0.08935897777652167
8770-295462-0021,8770,train-clean-100/8770/295462/8770-295462-0021.flac,41757,0.391421792542366,tr_aug/15676.flac,0.1238969856089409
1098-133695-0039,1098,train-clean-100/1098/133695/1098-133695-0039.flac,86001,0.3897166531486564,tr_aug/7807.flac,0.10607035451247461
3982-178459-0035,3982,train-clean-100/3982/178459/3982-178459-0035.flac,76145,0.4867376947575366,tr_aug/9608.flac,0.13543351029768352
2196-174172-0037,2196,train-clean-100/2196/174172/2196-174172-0037.flac,59752,0.7635064155677477,tr/6126.flac,0.14104206980888304
1841-179183-0030,1841,train-clean-100/1841/179183/1841-179183-0030.flac,75779,0.39990097759048315,tr/1471.flac,0.26246055934483636
1455-134435-0041,1455,train-clean-100/1455/134435/1455-134435-0041.flac,28387,0.9060424631713216,tr/7486.flac,0.17152948596098427
696-93314-0054,696,train-clean-100/696/93314/696-93314-0054.flac,78068,0.740320259053109,tr/6366.flac,0.08480479564048857
460-172357-0005,460,train-clean-100/460/172357/460-172357-0005.flac,26095,0.7903895497019271,tr_aug/383.flac,0.13517081725721233
27-124992-0019,27,train-clean-100/27/124992/27-124992-0019.flac,96418,1.079126356504845,tr_aug/18297.flac,0.10059602581740966
3436-172162-0042,3436,train-clean-100/3436/172162/3436-172162-0042.flac,24134,0.611788899246373,tr/360.flac,0.12249747725491918
1088-134318-0006,1088,train-clean-100/1088/134318/1088-134318-0006.flac,38127,0.5106174969593497,tr/1096.flac,0.11297906180579827
7859-102518-0020,7859,train-clean-100/7859/102518/7859-102518-0020.flac,86001,0.38123637581833264,tr_aug/2637.flac,0.15475033268472882
6836-61804-0025,6836,train-clean-100/6836/61804/6836-61804-0025.flac,76145,0.6175396442993882,tr_aug/18388.flac,0.12668921055225285
4088-158077-0013,4088,train-clean-100/4088/158077/4088-158077-0013.flac,9370,0.506572543479187,tr/317.flac,0.11500577651592184
2002-139469-0064,2002,train-clean-100/2002/139469/2002-139469-0064.flac,59752,0.31959915131590816,tr/1122.flac,0.16699203821403505
118-47824-0036,118,train-clean-100/118/47824/118-47824-0036.flac,75779,0.7405560534173733,tr_aug/15824.flac,0.15933942800933484
4441-76263-0008,4441,train-clean-100/4441/76263/4441-76263-0008.flac,93923,0.4413233438758882,tr/9133.flac,0.15447980115367696
4088-158077-0046,4088,train-clean-100/4088/158077/4088-158077-0046.flac,26095,0.676785831851927,tr_aug/5508.flac,0.08714415886792795
8747-293952-0085,8747,train-clean-100/8747/293952/8747-293952-0085.flac,24134,0.5317437401844232,tr/1561.flac,0.0707204341164543
445-123860-0015,445,train-clean-100/445/123860/445-123860-0015.flac,134790,1.2596589296902356,tr_aug/15921.flac,0.1054872868330279
6209-34601-0011,6209,train-clean-100/6209/34601/6209-34601-0011.flac,76145,0.30981015192505607,tr_aug/17456.flac,0.20593339244593908
2893-139310-0002,2893,train-clean-100/2893/139310/2893-139310-0002.flac,74906,0.8273982440664158,tr/1416.flac,0.1416142581471035
2416-152139-0014,2416,train-clean-100/2416/152139/2416-152139-0014.flac,59752,0.433130833040596,tr_aug/8801.flac,0.21097754015099845
2893-139322-0033,2893,train-clean-100/2893/139322/2893-139322-0033.flac,75779,0.6869294046432994,tr_aug/7408.flac,0.19875714162130964
4441-76262-0028,4441,train-clean-100/4441/76262/4441-76262-0028.flac,26095,0.399640619041509,tr_aug/3752.flac,0.09950068601944159
103-1240-0002,103,train-clean-100/103/1240/103-1240-0002.flac,96418,1.4992724807700453,tr/7831.flac,0.15048636524667663
60-121082-0044,60,train-clean-100/60/121082/60-121082-0044.flac,155206,1.3127455755036082,tr/8199.flac,0.13264095791057423
298-126791-0016,298,train-clean-100/298/126791/298-126791-0016.flac,27842,0.46526938783613525,tr_aug/9561.flac,0.08437174557549858
3664-11714-0026,3664,train-clean-100/3664/11714/3664-11714-0026.flac,50664,0.44981238269904794,tr_aug/19869.flac,0.11824535520157843
6019-3185-0025,6019,train-clean-100/6019/3185/6019-3185-0025.flac,3718,0.7794681822687005,tr/1802.flac,0.13491246110425986
1040-133433-0073,1040,train-clean-100/1040/133433/1040-133433-0073.flac,59752,0.9799978820943688,tr_aug/18241.flac,0.22708818237860354
6476-57446-0022,6476,train-clean-100/6476/57446/6476-57446-0022.flac,75779,0.4545368267187588,tr_aug/3458.flac,0.11358235746483666
89-218-0048,89,train-clean-100/89/218/89-218-0048.flac,78068,0.8481124610004752,tr_aug/10895.flac,0.09127178034257706
6078-54013-0067,6078,train-clean-100/6078/54013/6078-54013-0067.flac,26095,0.6667585396657257,tr_aug/20431.flac,0.14152202034336062
6019-3185-0087,6019,train-clean-100/6019/3185/6019-3185-0087.flac,24134,0.41991591475103185,tr/1629.flac,0.09417125556892926
412-126975-0048,412,train-clean-100/412/126975/412-126975-0048.flac,93378,0.5413710298577684,tr_aug/8011.flac,0.16106156960646043
1116-137572-0053,1116,train-clean-100/1116/137572/1116-137572-0053.flac,50664,1.391194116890586,tr/3832.flac,0.15133343582841274
1841-179183-0038,1841,train-clean-100/1841/179183/1841-179183-0038.flac,134790,0.5379806753455256,tr_aug/17823.flac,0.11081017503246478
4640-19188-0028,4640,train-clean-100/4640/19188/4640-19188-0028.flac,9111,0.8024986396622787,tr_aug/10251.flac,0.1624570788203004
83-11691-0018,83,train-clean-100/83/11691/83-11691-0018.flac,158375,0.5110862243591734,tr_aug/1506.flac,0.1425231997040982
7302-86815-0054,7302,train-clean-100/7302/86815/7302-86815-0054.flac,24134,0.7438817552106403,tr/977.flac,0.14478494218975388
4051-11218-0035,4051,train-clean-100/4051/11218/4051-11218-0035.flac,224450,0.4293008190431301,tr_aug/17167.flac,0.24266092558266106
4830-25904-0009,4830,train-clean-100/4830/25904/4830-25904-0009.flac,50664,0.5279802064591174,tr_aug/4387.flac,0.08898268652263061
5688-41232-0066,5688,train-clean-100/5688/41232/5688-41232-0066.flac,75515,0.6203922639947633,tr_aug/13324.flac,0.229518071129209
5778-54535-0040,5778,train-clean-100/5778/54535/5778-54535-0040.flac,3718,0.2708670482917373,tr_aug/7755.flac,0.08791022732461505
6064-300880-0008,6064,train-clean-100/6064/300880/6064-300880-0008.flac,9111,0.5324165871158669,tr_aug/10461.flac,0.19502067608910312
8095-274346-0025,8095,train-clean-100/8095/274346/8095-274346-0025.flac,27303,0.4293643205764366,tr_aug/16998.flac,0.11766939567026488
1737-148989-0037,1737,train-clean-100/1737/148989/1737-148989-0037.flac,23261,0.9999557935427408,tr_aug/19527.flac,0.17516891646554056
6147-34606-0018,6147,train-clean-100/6147/34606/6147-34606-0018.flac,63589,0.5523473617940563,tr_aug/10298.flac,0.1497110127398688
1455-138263-0007,1455,train-clean-100/1455/138263/1455-138263-0007.flac,104199,0.656428268547914,tr_aug/16069.flac,0.20237266960548334
6000-86686-0018,6000,train-clean-100/6000/86686/6000-86686-0018.flac,90954,0.6372739032749669,tr/1462.flac,0.23681522881967557
328-129766-0097,328,train-clean-100/328/129766/328-129766-0097.flac,63589,0.4681301992515402,tr/1824.flac,0.08484450776646818
5022-29411-0020,5022,train-clean-100/5022/29411/5022-29411-0020.flac,38663,0.41984650025648984,tr/4468.flac,0.09935224865156607
8770-295462-0040,8770,train-clean-100/8770/295462/8770-295462-0040.flac,42552,0.4984189919379122,tr_aug/5986.flac,0.265376776456518
7780-274562-0058,7780,train-clean-100/7780/274562/7780-274562-0058.flac,51951,0.33953576988328016,tr/7941.flac,0.16089469244950058
696-93314-0017,696,train-clean-100/696/93314/696-93314-0017.flac,73122,0.8158738608079567,tr/9609.flac,0.08669457531792002
8797-294123-0090,8797,train-clean-100/8797/294123/8797-294123-0090.flac,4633,0.49829512842177665,tr/3935.flac,0.09473249991133108
4014-186176-0033,4014,train-clean-100/4014/186176/4014-186176-0033.flac,36125,1.0421087658124555,tr_aug/14919.flac,0.09988187263300626
322-124147-0006,322,train-clean-100/322/124147/322-124147-0006.flac,57322,0.9271809522951581,tr_aug/17752.flac,0.07478576912155745
458-126290-0018,458,train-clean-100/458/126290/458-126290-0018.flac,44022,0.5720209535230485,tr_aug/11596.flac,0.218385501652457
7511-102420-0027,7511,train-clean-100/7511/102420/7511-102420-0027.flac,55434,0.33391857417147375,tr_aug/6236.flac,0.08090014756513192
669-129061-0037,669,train-clean-100/669/129061/669-129061-0037.flac,80175,0.3024027681114221,tr_aug/14322.flac,0.18800389703742038
6437-66173-0006,6437,train-clean-100/6437/66173/6437-66173-0006.flac,69193,0.5111860045027296,tr/8187.flac,0.1600636684384429
26-496-0013,26,train-clean-100/26/496/26-496-0013.flac,41757,0.5029245009550541,tr_aug/19081.flac,0.1586045180244599
4195-186238-0021,4195,train-clean-100/4195/186238/4195-186238-0021.flac,86001,0.8054344656527053,tr_aug/19839.flac,0.1195477769631463
8098-278278-0003,8098,train-clean-100/8098/278278/8098-278278-0003.flac,190824,0.3856015739422781,tr_aug/11586.flac,0.27740794359176524
8838-298546-0037,8838,train-clean-100/8838/298546/8838-298546-0037.flac,26095,0.49084392146712125,tr_aug/17444.flac,0.1520764379631155
3240-131231-0080,3240,train-clean-100/3240/131231/3240-131231-0080.flac,96418,0.5780186704164747,tr/5635.flac,0.09456460922489196
1723-141149-0019,1723,train-clean-100/1723/141149/1723-141149-0019.flac,24134,0.4786680609620854,tr_aug/20188.flac,0.2814162375250629
1992-141719-0020,1992,train-clean-100/1992/141719/1992-141719-0020.flac,27842,0.4249018449793066,tr_aug/21313.flac,0.18339134776005944
460-172359-0094,460,train-clean-100/460/172359/460-172359-0094.flac,23643,0.671049536127677,tr/264.flac,0.2445876149014377
458-126290-0010,458,train-clean-100/458/126290/458-126290-0010.flac,178643,0.3769219212284754,tr_aug/10279.flac,0.17380929006643248
7505-258964-0004,7505,train-clean-100/7505/258964/7505-258964-0004.flac,55434,0.9244571348432526,tr_aug/17591.flac,0.21338202085051539
696-93314-0050,696,train-clean-100/696/93314/696-93314-0050.flac,69193,0.47610819575002206,tr_aug/12387.flac,0.12236619688213053
1363-139304-0002,1363,train-clean-100/1363/139304/1363-139304-0002.flac,41757,0.7566027643711852,tr_aug/2513.flac,0.20126180395166862
83-9960-0023,83,train-clean-100/83/9960/83-9960-0023.flac,76145,1.0621504765732277,tr_aug/13318.flac,0.18205224035259743
8425-287387-0016,8425,train-clean-100/8425/287387/8425-287387-0016.flac,205978,0.6889566134383296,tr_aug/3676.flac,0.14420749144246922
441-128982-0031,441,train-clean-100/441/128982/441-128982-0031.flac,59752,0.5258442159005468,tr/10403.flac,0.19270977269048647
887-123290-0013,887,train-clean-100/887/123290/887-123290-0013.flac,26095,0.4666991544978143,tr/3985.flac,0.12537275260472225
