mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
5401-39508-0040_2758-86040-0018_100-121674-0034,5401,M,2758,F,100,F
6233-61743-0021_3380-64300-0033_3945-890-0021,6233,F,3380,F,3945,M
7704-106965-0006_5154-26558-0005_1668-136271-0021,7704,M,5154,F,1668,F
3082-165428-0060_3703-71531-0003_1259-137770-0002,3082,M,3703,F,1259,F
175-127696-0034_7314-93276-0013_7832-258250-0045,175,F,7314,M,7832,M
1028-133395-0033_246-224-0010_6115-58433-0000,1028,M,246,F,6115,M
8684-293663-0028_5909-111961-0027_6080-58012-0026,8684,F,5909,M,6080,M
2411-132530-0041_7828-105179-0027_1987-144135-0106,2411,F,7828,M,1987,M
7126-59167-0006_6139-58868-0056_6904-262291-0047,7126,M,6139,F,6904,F
7967-117095-0044_8396-120277-0019_7982-110054-0016,7967,F,8396,M,7982,F
3157-119295-0024_8705-290363-0059_6215-68888-0018,3157,F,8705,M,6215,F
409-124990-0033_1961-149739-0050_7247-77778-0000,409,M,1961,F,7247,M
246-122825-0004_2427-154697-0011_2254-152825-0009,246,F,2427,M,2254,F
3537-5703-0049_6288-63111-0021_5712-48848-0040,3537,F,6288,F,5712,F
836-130900-0011_3361-130131-0008_6927-86043-0024,836,M,3361,F,6927,F
70-121127-0046_1052-132776-0007_4222-12898-0013,70,M,1052,F,4222,F
90-130566-0003_6696-68773-0026_119-129514-0037,90,M,6696,F,119,M
225-131256-0029_7720-105167-0031_1390-130494-0025,225,F,7720,M,1390,F
224-128660-0005_3105-163726-0060_1933-146437-0052,224,F,3105,M,1933,F
2393-144496-0026_1603-139324-0008_1731-142320-0059,2393,M,1603,M,1731,F
434-132644-0026_4807-26853-0045_1535-141642-0031,434,F,4807,F,1535,M
3230-137483-0039_2074-149033-0023_1547-130184-0002,3230,M,2074,M,1547,F
3927-6557-0075_126-122467-0008_4629-19366-0052,3927,M,126,F,4629,M
4734-220951-0053_2272-152267-0013_7000-83696-0016,4734,M,2272,M,7000,M
708-129393-0076_2137-155944-0009_1053-132850-0017,708,M,2137,M,1053,F
1264-129805-0070_8825-292252-0016_5400-3587-0014,1264,M,8825,F,5400,F
3294-167597-0040_93-123172-0026_2582-155972-0010,3294,F,93,F,2582,F
210-129396-0173_2696-157636-0061_2673-162129-0007,210,M,2696,M,2673,M
2499-156153-0010_451-126826-0013_1031-133220-0098,2499,M,451,F,1031,F
472-129994-0020_1001-134708-0008_8479-276730-0043,472,F,1001,M,8479,M
2149-36146-0032_5337-37090-0086_6054-41610-0014,2149,M,5337,F,6054,F
559-289453-0014_7828-105171-0034_4044-9010-0085,559,M,7828,M,4044,F
7241-90850-0007_16-122827-0009_8329-279775-0069,7241,M,16,F,8329,F
7120-76055-0027_205-159056-0004_7342-73961-0000,7120,F,205,F,7342,F
2688-144986-0030_968-122544-0015_4425-14497-0002,2688,M,968,F,4425,M
7434-96672-0005_559-289453-0013_3368-170952-0039,7434,F,559,M,3368,M
5637-41170-0036_2238-121415-0034_4138-11079-0006,5637,M,2238,M,4138,F
246-122825-0010_6038-56777-0018_1639-133290-0034,246,F,6038,F,1639,M
5914-52088-0048_6499-91098-0024_829-123192-0054,5914,M,6499,M,829,F
1031-133220-0015_4519-6171-0030_8619-291379-0038,1031,F,4519,F,8619,M
8722-296473-0075_3790-39761-0008_6620-283138-0061,8722,F,3790,F,6620,F
7717-104491-0033_5767-48579-0023_4731-58193-0019,7717,F,5767,M,4731,F
8401-280380-0095_580-126945-0004_559-126296-0055,8401,M,580,M,559,M
4243-14929-0027_7495-102612-0032_5002-72876-0045,4243,M,7495,F,5002,M
7730-304541-0012_240-144999-0029_5767-48579-0011,7730,F,240,M,5767,M
1195-37134-0021_5062-294700-0057_4837-302000-0035,1195,F,5062,F,4837,F
7739-8592-0016_1025-75365-0022_4335-15081-0033,7739,F,1025,M,4335,M
6215-62347-0048_5968-55202-0034_2499-156155-0029,6215,F,5968,F,2499,M
7809-108638-0036_7126-59175-0019_492-131890-0032,7809,M,7126,M,492,M
81-121543-0045_7297-92812-0030_5337-37090-0041,81,M,7297,F,5337,F
4145-104606-0014_7956-245687-0081_6574-120583-0003,4145,F,7956,M,6574,M
764-132280-0002_2269-147627-0002_1634-141571-0005,764,M,2269,F,1634,M
4495-10160-0071_7991-102381-0055_7316-10642-0069,4495,M,7991,M,7316,F
2045-158081-0021_7881-105574-0019_2790-142824-0116,2045,M,7881,M,2790,F
7982-245691-0015_2652-157644-0069_7945-112012-0011,7982,F,2652,F,7945,F
6235-36641-0061_2137-155944-0000_5513-39476-0020,6235,F,2137,M,5513,M
7276-284424-0026_5876-10347-0017_5802-76043-0003,7276,F,5876,F,5802,M
1472-139797-0010_6924-291608-0041_2056-143893-0097,1472,F,6924,F,2056,F
5588-39648-0044_7910-105673-0043_7495-102612-0008,5588,F,7910,F,7495,F
5740-39910-0001_8464-282934-0067_5239-31629-0002,5740,F,8464,M,5239,M
1052-139307-0032_2285-163381-0016_5717-94876-0014,1052,F,2285,M,5717,M
6371-63713-0104_1827-143625-0047_5389-4861-0024,6371,F,1827,M,5389,M
6233-61741-0025_3340-169293-0047_718-129594-0015,6233,F,3340,M,718,M
1343-158796-0030_8848-293957-0004_7910-80534-0035,1343,F,8848,M,7910,F
1513-140221-0011_274-121382-0004_93-126208-0000,1513,M,274,F,93,F
8028-233382-0004_2045-158081-0017_2562-133442-0021,8028,M,2045,M,2562,M
8225-274375-0006_5914-52088-0065_1165-135220-0016,8225,M,5914,M,1165,M
4719-25765-0028_2570-157243-0084_1290-135762-0025,4719,M,2570,F,1290,F
2393-144496-0018_3171-7574-0006_3945-890-0031,2393,M,3171,M,3945,M
1914-133440-0003_5139-30106-0008_4744-4158-0017,1914,M,5139,F,4744,F
979-128669-0006_4519-80189-0033_8190-284433-0046,979,F,4519,F,8190,F
1446-122614-0053_1668-136280-0012_8474-281188-0013,1446,M,1668,F,8474,M
4044-9010-0015_1811-129443-0087_7932-93470-0019,4044,F,1811,M,7932,F
8066-114256-0025_7962-110061-0015_6788-92420-0038,8066,M,7962,F,6788,F
100-121674-0008_459-127521-0011_166-122789-0025,100,F,459,M,166,F
8824-279153-0010_6269-66176-0014_7555-101283-0063,8824,M,6269,M,7555,F
7520-258986-0014_8699-291107-0081_9023-296467-0013,7520,M,8699,F,9023,F
6694-70837-0097_589-146346-0019_2751-142363-0050,6694,M,589,F,2751,F
699-132882-0009_3330-170956-0029_6575-67584-0015,699,F,3330,F,6575,M
4356-6506-0021_3972-170212-0006_829-123192-0046,4356,F,3972,F,829,F
949-138545-0010_4013-11734-0038_5809-51163-0029,949,M,4013,M,5809,F
2039-141209-0008_2162-181961-0003_1066-103481-0011,2039,M,2162,M,1066,F
4133-6541-0084_6288-63111-0005_2570-157243-0033,4133,M,6288,F,2570,F
408-122806-0062_2137-131748-0008_7540-101799-0028,408,F,2137,M,7540,M
3328-166436-0018_8008-271812-0018_6828-64738-0063,3328,M,8008,M,6828,F
4427-20028-0014_1740-141148-0014_472-129994-0033,4427,F,1740,F,472,F
1052-139308-0036_6206-14958-0040_3540-163612-0043,1052,F,6206,F,3540,M
1365-134830-0040_7594-81881-0018_3905-172165-0064,1365,M,7594,F,3905,F
3816-290923-0009_5740-97593-0023_7318-96168-0029,3816,F,5740,F,7318,F
409-124990-0074_4438-52195-0005_3703-73732-0002,409,M,4438,M,3703,F
1705-142318-0012_8713-300047-0003_8113-117384-0047,1705,F,8713,M,8113,F
8742-245708-0037_3717-21493-0010_806-124221-0036,8742,M,3717,M,806,M
4138-11079-0072_2494-156015-0044_90-121085-0073,4138,F,2494,M,90,M
1365-134830-0019_6359-64713-0019_203-132069-0005,1365,M,6359,F,203,F
1826-142752-0005_6696-68773-0013_7241-90850-0034,1826,M,6696,F,7241,M
8534-216567-0018_2577-157236-0014_1509-145742-0000,8534,M,2577,F,1509,F
1731-142320-0101_7910-80534-0049_345-1120-0009,1731,F,7910,F,345,M
829-123192-0020_1289-288043-0013_664-129011-0061,829,F,1289,F,664,F
8008-271817-0002_6294-86679-0028_1789-142896-0032,8008,M,6294,M,1789,M
5239-32139-0009_2531-156720-0028_192-128345-0037,5239,M,2531,M,192,F
1933-146437-0010_3171-68344-0020_2238-121415-0008,1933,F,3171,M,2238,M
4098-11546-0006_6696-73295-0033_359-133630-0009,4098,F,6696,F,359,M
1413-121799-0000_5126-36956-0022_1943-138033-0012,1413,M,5126,M,1943,M
6686-216563-0050_5319-84357-0009_1289-288044-0035,6686,M,5319,M,1289,F
2194-141248-0012_6352-88007-0037_3357-28375-0053,2194,F,6352,F,3357,F
7085-2327-0043_6763-74798-0029_666-11243-0025,7085,M,6763,F,666,F
176-122025-0024_1845-147962-0003_6388-64974-0098,176,M,1845,F,6388,F
380-129066-0009_1100-135264-0033_7949-39970-0100,380,F,1100,F,7949,M
5092-28465-0064_7134-67200-0003_7739-8592-0014,5092,M,7134,M,7739,F
6553-82558-0024_5123-34572-0052_1323-149236-0006,6553,M,5123,M,1323,M
7959-109185-0040_2823-160964-0031_954-130627-0050,7959,F,2823,M,954,M
968-122545-0059_4967-26520-0013_3340-170982-0013,968,F,4967,F,3340,M
954-130627-0014_699-132866-0021_2238-121415-0030,954,M,699,F,2238,M
7011-66622-0042_637-127597-0019_2674-155968-0014,7011,M,637,M,2674,M
4800-73728-0030_4806-26894-0062_4260-176854-0037,4800,F,4806,M,4260,F
724-123283-0018_100-121669-0020_122-129752-0037,724,M,100,F,122,M
7802-104398-0018_1348-135832-0001_8266-279363-0007,7802,F,1348,F,8266,M
8459-292347-0004_5519-39478-0054_166-126302-0010,8459,M,5519,M,166,F
7061-85635-0001_8050-110238-0072_2882-147159-0032,7061,M,8050,M,2882,F
5266-41151-0017_5655-46267-0046_6956-76046-0041,5266,F,5655,F,6956,M
101-126860-0032_1825-135580-0038_3340-169293-0036,101,M,1825,F,3340,M
5337-37090-0089_6189-64708-0015_8057-296395-0009,5337,F,6189,F,8057,F
5802-76043-0043_6924-291608-0028_5604-26982-0001,5802,M,6924,F,5604,F
7286-92935-0011_28-12332-0061_2512-157242-0000,7286,F,28,F,2512,F
2853-164187-0045_1392-135654-0007_7445-94523-0001,2853,F,1392,M,7445,F
8066-290901-0026_2194-141235-0032_637-127595-0009,8066,M,2194,F,637,M
93-126209-0037_7665-104979-0059_2531-156718-0002,93,F,7665,M,2531,M
7276-90847-0033_1779-142733-0056_318-124224-0001,7276,F,1779,F,318,F
3119-163527-0036_3537-5704-0042_2769-169619-0026,3119,F,3537,F,2769,M
204-162375-0005_6359-64713-0067_5293-82020-0085,204,M,6359,F,5293,M
7258-91902-0017_1053-289242-0011_6395-84349-0013,7258,M,1053,F,6395,M
1100-135264-0039_2056-143893-0049_6574-120583-0010,1100,F,2056,F,6574,M
7339-86765-0030_3869-699-0022_8506-293168-0019,7339,M,3869,M,8506,F
2598-4662-0011_4222-187005-0025_2785-154284-0007,2598,F,4222,F,2785,F
7475-232691-0016_3546-9321-0011_1093-132891-0057,7475,M,3546,F,1093,F
5968-61356-0028_7802-104394-0038_501-125127-0054,5968,F,7802,F,501,M
3864-185126-0014_5717-94876-0008_868-131294-0011,3864,M,5717,M,868,M
3889-9915-0014_948-132705-0042_882-123267-0013,3889,F,948,F,882,F
3171-68344-0016_2673-162129-0041_1313-135020-0027,3171,M,2673,M,1313,M
7139-75360-0009_408-122806-0085_3490-177627-0008,7139,M,408,F,3490,M
4846-18524-0056_1851-148962-0000_5290-39475-0000,4846,F,1851,F,5290,F
7705-101580-0010_606-121661-0032_7434-75939-0055,7705,M,606,M,7434,F
1422-146123-0002_3922-723-0070_1046-133224-0034,1422,F,3922,F,1046,M
2045-158081-0042_7739-107483-0000_7802-104394-0003,2045,M,7739,F,7802,F
7395-89882-0012_1943-138033-0042_6395-86708-0001,7395,F,1943,M,6395,M
7434-75939-0059_6643-67857-0003_3221-9174-0056,7434,F,6643,F,3221,M
3185-163505-0050_5389-4861-0052_7956-245687-0039,3185,M,5389,M,7956,M
3790-140725-0075_6054-41610-0009_242-122627-0010,3790,F,6054,F,242,F
1513-140221-0015_2498-134785-0025_830-130727-0039,1513,M,2498,F,830,F
4681-13056-0067_5570-73847-0034_2512-157242-0034,4681,M,5570,F,2512,F
6637-71405-0020_7434-75939-0016_559-289453-0042,6637,F,7434,F,559,M
6519-69412-0026_4854-24732-0037_7445-94523-0027,6519,F,4854,M,7445,F
7752-113336-0012_3717-21498-0027_3994-11512-0001,7752,F,3717,M,3994,F
7434-96672-0038_4425-14497-0067_667-158816-0014,7434,F,4425,M,667,F
210-129396-0180_5740-97610-0042_830-130727-0048,210,M,5740,F,830,F
5448-19209-0021_5093-29101-0006_7518-86741-0009,5448,M,5093,F,7518,M
6643-67851-0035_512-124520-0008_6510-62516-0056,6643,F,512,M,6510,M
8080-3961-0021_7285-72207-0011_345-1129-0022,8080,F,7285,F,345,M
7881-109662-0020_8474-281188-0057_6727-10344-0014,7881,M,8474,M,6727,M
2256-137597-0013_6206-14960-0014_8545-287671-0055,2256,F,6206,F,8545,F
708-129393-0033_6701-71402-0021_4133-6541-0112,708,M,6701,M,4133,M
6446-40571-0019_1974-139742-0031_7229-80656-0007,6446,M,1974,F,7229,F
2992-164100-0003_6160-44912-0060_2294-161707-0031,2992,M,6160,F,2294,M
4973-24515-0039_1343-158796-0026_1012-133424-0048,4973,M,1343,F,1012,F
7956-245687-0062_6575-67592-0050_8142-3966-0019,7956,M,6575,M,8142,M
4433-16802-0018_5622-19214-0013_7657-104717-0015,4433,M,5622,F,7657,F
1182-134981-0002_3905-172165-0025_2775-160958-0016,1182,M,3905,F,2775,F
246-224-0004_8193-116805-0040_2473-155521-0007,246,F,8193,F,2473,M
3448-5417-0017_2790-142824-0035_79-121541-0058,3448,M,2790,F,79,F
7752-110522-0034_581-126957-0000_593-126929-0033,7752,F,581,M,593,M
5538-224746-0002_6673-72311-0097_4926-23311-0002,5538,F,6673,F,4926,F
6519-231834-0041_594-127731-0014_593-126932-0005,6519,F,594,M,593,M
1943-138033-0025_5333-37092-0023_8388-278289-0000,1943,M,5333,M,8388,F
1335-163935-0023_3046-137739-0060_8855-283242-0052,1335,F,3046,F,8855,M
3989-182389-0018_1060-134451-0088_329-862-0026,3989,M,1060,F,329,M
112-123216-0014_7316-10642-0045_666-11243-0034,112,F,7316,F,666,F
8699-291107-0088_5767-48579-0062_7540-101262-0020,8699,F,5767,M,7540,M
4731-95875-0014_2582-155973-0021_2473-155521-0027,4731,F,2582,F,2473,M
8575-290349-0005_1649-150127-0001_90-121085-0061,8575,M,1649,F,90,M
3945-29110-0021_3118-5911-0026_3979-10701-0045,3945,M,3118,M,3979,F
4967-3586-0004_1383-130533-0007_3864-185125-0035,4967,F,1383,M,3864,M
7481-101276-0002_2060-150855-0019_8498-287358-0010,7481,F,2060,F,8498,M
4331-57180-0020_369-125882-0026_2790-142824-0045,4331,F,369,M,2790,F
7766-109658-0036_953-130625-0030_7241-90852-0052,7766,F,953,M,7241,M
7569-102240-0010_6317-54487-0079_8771-294523-0016,7569,M,6317,F,8771,F
4807-26852-0022_7867-110528-0019_8742-245707-0045,4807,F,7867,M,8742,M
6359-64713-0022_7739-8592-0020_3380-6175-0034,6359,F,7739,F,3380,F
8527-281132-0024_6339-65534-0040_4071-39913-0043,8527,M,6339,F,4071,F
353-128309-0014_6519-69411-0023_1121-176698-0021,353,M,6519,F,1121,M
3546-175390-0034_8190-284435-0025_968-122544-0000,3546,F,8190,F,968,F
8228-232690-0038_4064-12118-0017_98-121658-0033,8228,F,4064,F,98,F
7783-107486-0029_4289-21393-0058_4044-9010-0072,7783,F,4289,F,4044,F
5133-30591-0045_3070-166423-0011_2137-155944-0019,5133,F,3070,M,2137,M
1547-130184-0042_2960-155151-0061_2388-153733-0020,1547,F,2960,M,2388,M
1001-134707-0054_4846-18524-0006_2285-163380-0010,1001,M,4846,F,2285,M
7069-246904-0005_3083-7943-0031_1323-138548-0038,7069,M,3083,F,1323,M
5189-56574-0009_7991-102381-0052_7384-84010-0024,5189,M,7991,M,7384,F
8619-291384-0022_6098-57837-0024_8605-292138-0023,8619,M,6098,M,8605,F
6388-64974-0025_224-129790-0022_101-126861-0013,6388,F,224,F,101,M
2517-135227-0027_5039-1189-0073_4138-11079-0028,2517,M,5039,F,4138,F
2882-147159-0103_5261-19371-0035_6497-234106-0008,2882,F,5261,M,6497,M
1383-130532-0031_7867-275218-0027_6918-61317-0025,1383,M,7867,M,6918,F
8758-291170-0020_6637-71405-0010_4719-25766-0046,8758,M,6637,F,4719,M
3483-174132-0026_3728-105386-0018_5868-54659-0015,3483,M,3728,F,5868,M
4837-285896-0027_2012-139355-0036_8699-291107-0035,4837,F,2012,M,8699,F
2960-155151-0000_2012-139355-0002_8498-287358-0021,2960,M,2012,M,8498,M
5655-46267-0074_4331-88349-0006_5054-18527-0041,5655,F,4331,F,5054,F
1265-135635-0005_968-122545-0039_1259-27120-0022,1265,M,968,F,1259,F
6492-68369-0022_3119-163527-0017_1160-134674-0000,6492,M,3119,F,1160,M
7945-112011-0001_7090-91801-0061_1827-143625-0039,7945,F,7090,M,1827,M
1487-133273-0059_476-134312-0028_30-4445-0068,1487,M,476,M,30,F
3289-171109-0009_6341-64956-0057_5448-19208-0069,3289,M,6341,F,5448,M
3070-166423-0023_204-287139-0026_7926-254949-0043,3070,M,204,M,7926,M
836-131106-0031_7939-120325-0042_6294-86679-0044,836,M,7939,M,6294,M
157-126796-0006_1607-134636-0005_1933-146437-0025,157,M,1607,M,1933,F
1046-133225-0006_1259-27120-0027_7982-245691-0026,1046,M,1259,F,7982,F
5401-39515-0000_3654-171139-0011_1460-138289-0033,5401,M,3654,M,1460,F
7169-89735-0026_5389-41911-0025_3448-5417-0008,7169,M,5389,M,3448,M
543-133211-0016_8820-294113-0036_835-130876-0058,543,M,8820,M,835,M
1914-121446-0017_5883-59268-0041_3869-700-0063,1914,M,5883,M,3869,M
188-136483-0028_1448-135894-0102_5206-19376-0025,188,F,1448,F,5206,M
2531-156724-0028_8772-295710-0006_8119-115687-0041,2531,M,8772,M,8119,M
3389-13250-0028_501-125128-0026_2238-121415-0066,3389,M,501,M,2238,M
4807-26853-0025_2167-149881-0049_6037-59239-0001,4807,F,2167,M,6037,M
2498-134785-0008_1472-139797-0007_7286-92930-0013,2498,F,1472,F,7286,F
7991-102381-0046_6696-73296-0013_2053-138888-0037,7991,M,6696,F,2053,F
249-121331-0003_5092-28465-0075_6341-64956-0100,249,M,5092,M,6341,F
3686-171134-0039_8875-293959-0046_5746-48361-0031,3686,M,8875,M,5746,M
464-126794-0043_2971-4275-0000_3851-9210-0070,464,M,2971,M,3851,F
2971-4275-0049_3274-167022-0004_4490-16003-0024,2971,M,3274,M,4490,F
7318-96168-0042_3448-5416-0028_5588-68188-0019,7318,F,3448,M,5588,F
258-130878-0006_1060-134451-0062_612-121766-0023,258,M,1060,F,612,F
3368-170952-0011_2853-164187-0010_3994-11512-0003,3368,M,2853,F,3994,F
7932-278228-0019_7733-106800-0017_1401-146770-0015,7932,F,7733,F,1401,F
6115-58433-0001_224-133227-0009_8791-291101-0011,6115,M,224,F,8791,M
2204-131732-0029_1417-1532-0023_3513-163607-0037,2204,F,1417,F,3513,F
3258-169291-0098_882-123266-0021_2299-6525-0076,3258,F,882,F,2299,M
5731-50778-0039_373-130974-0011_4054-11077-0041,5731,F,373,F,4054,M
3072-155948-0047_8113-301693-0003_4238-12895-0015,3072,M,8113,F,4238,F
2499-156154-0051_7478-98645-0051_4595-45204-0002,2499,M,7478,M,4595,M
1001-134707-0032_7828-105179-0009_4848-29108-0015,1001,M,7828,M,4848,M
7555-101283-0022_7247-94108-0008_2853-164187-0051,7555,F,7247,M,2853,F
6098-57837-0029_6120-14976-0026_154-124003-0009,6098,M,6120,F,154,M
1987-144135-0027_1100-135264-0010_3584-74477-0034,1987,M,1100,F,3584,F
2971-4275-0105_2628-153958-0022_6098-57837-0042,2971,M,2628,M,6098,M
6620-283138-0011_1392-128240-0016_7318-96168-0015,6620,F,1392,M,7318,F
464-126832-0028_6014-32856-0016_7688-109656-0010,464,M,6014,F,7688,M
984-137141-0038_8474-281188-0038_8742-245707-0040,984,M,8474,M,8742,M
5115-26951-0030_1482-140071-0030_8138-287657-0002,5115,F,1482,M,8138,M
6865-95969-0010_98-199-0015_90-121085-0044,6865,F,98,F,90,M
7316-10642-0084_6359-64713-0007_6918-47541-0029,7316,F,6359,F,6918,F
4945-29091-0013_1401-174511-0020_1827-143625-0028,4945,M,1401,F,1827,M
1607-149245-0026_6395-87997-0033_8848-293957-0025,1607,M,6395,M,8848,M
5975-54006-0040_7569-102232-0026_7085-2327-0035,5975,M,7569,M,7085,M
353-128309-0058_8776-270778-0010_7933-113273-0025,353,M,8776,F,7933,F
7518-86741-0039_1547-130184-0058_1053-289242-0000,7518,M,1547,F,1053,F
1222-141174-0047_1060-134451-0069_6965-277898-0019,1222,M,1060,F,6965,M
3977-87547-0033_948-132707-0016_1944-159228-0028,3977,M,948,F,1944,F
8573-286306-0044_4519-80189-0014_7286-92930-0032,8573,F,4519,F,7286,F
8347-282412-0014_8545-273050-0017_8163-274549-0048,8347,M,8545,F,8163,F
534-127538-0017_303-123506-0022_1031-133220-0044,534,F,303,M,1031,F
1903-132499-0081_688-15446-0002_2074-147193-0032,1903,M,688,F,2074,M
1241-137614-0036_2827-170438-0041_2201-160438-0020,1241,F,2827,M,2201,M
2137-131742-0011_339-132717-0024_4434-73958-0025,2137,M,339,F,4434,F
5400-34478-0005_205-159056-0026_5727-47030-0023,5400,F,205,F,5727,M
3792-176660-0033_868-131294-0002_5914-52088-0056,3792,M,868,M,5914,M
8875-293959-0049_2074-149033-0040_359-133630-0017,8875,M,2074,M,359,M
5386-4145-0002_1777-142750-0029_3370-163384-0026,5386,M,1777,M,3370,M
2709-158074-0038_1859-145703-0024_7481-101276-0060,2709,F,1859,F,7481,F
3380-64300-0027_581-126955-0078_597-127694-0044,3380,F,581,M,597,F
459-123443-0021_1607-150715-0014_7540-101799-0009,459,M,1607,M,7540,M
3979-10701-0057_3866-173230-0016_1536-137608-0025,3979,F,3866,M,1536,M
4098-11547-0045_549-126410-0024_7647-102250-0027,4098,F,549,F,7647,M
1060-134451-0021_1061-142358-0018_126-122467-0074,1060,F,1061,F,126,F
2127-138047-0029_2230-148550-0022_1740-141148-0113,2127,M,2230,F,1740,F
5319-64075-0014_7294-86026-0046_1607-149245-0008,5319,M,7294,F,1607,M
296-141721-0001_8687-216570-0099_8479-276730-0036,296,M,8687,M,8479,M
3171-7574-0000_362-123047-0020_2137-131742-0010,3171,M,362,F,2137,M
1552-141135-0041_6139-58869-0052_1379-130529-0019,1552,M,6139,F,1379,M
3001-160952-0039_6620-283138-0009_4356-6506-0053,3001,F,6620,F,4356,F
231-119253-0040_1264-129805-0054_7569-102232-0023,231,M,1264,M,7569,M
512-124549-0023_781-127518-0005_126-122467-0044,512,M,781,M,126,F
353-128309-0056_4926-23311-0017_549-126410-0002,353,M,4926,F,549,F
3008-164327-0042_3537-5704-0008_5622-41172-0009,3008,F,3537,F,5622,F
1448-135894-0068_93-126209-0014_6215-62347-0053,1448,F,93,F,6215,F
8113-301693-0025_4586-61776-0032_5802-76043-0010,8113,F,4586,M,5802,M
7665-104979-0027_1472-285314-0013_1054-143005-0009,7665,M,1472,F,1054,F
6395-86708-0034_7766-275147-0004_5740-39910-0028,6395,M,7766,F,5740,F
764-132280-0007_227-129974-0026_8855-283242-0004,764,M,227,F,8855,M
1885-136863-0072_1112-128138-0015_7090-91801-0080,1885,F,1112,M,7090,M
6014-32856-0021_5400-3587-0039_3977-185457-0031,6014,F,5400,F,3977,M
2494-156017-0000_1028-133393-0011_1571-141320-0029,2494,M,1028,M,1571,M
2010-121416-0035_17-362-0011_606-127691-0006,2010,F,17,M,606,M
6206-14960-0016_1639-133290-0021_98-121658-0059,6206,F,1639,M,98,F
5868-55088-0022_6373-65772-0065_1392-140654-0010,5868,M,6373,F,1392,M
2401-144485-0033_6492-68353-0009_3979-10701-0042,2401,F,6492,M,3979,F
6538-81859-0022_7874-110243-0092_6037-59239-0012,6538,M,7874,M,6037,M
249-121331-0006_1827-143625-0054_246-122825-0024,249,M,1827,M,246,F
7555-105394-0044_1473-135657-0057_2056-143893-0059,7555,F,1473,M,2056,F
576-129623-0095_8772-295710-0032_3157-119295-0034,576,F,8772,M,3157,F
7437-96153-0033_5731-50778-0000_231-119253-0001,7437,M,5731,F,231,M
3967-29012-0044_5139-61422-0029_6683-63841-0002,3967,F,5139,F,6683,F
8848-293963-0041_820-123133-0019_1226-141268-0044,8848,M,820,M,1226,M
4807-26853-0006_3221-9174-0014_4098-11546-0010,4807,F,3221,M,4098,F
7777-106367-0048_6510-62516-0054_1776-142744-0000,7777,M,6510,M,1776,M
2156-82458-0017_1060-134451-0033_242-122626-0018,2156,M,1060,F,242,F
3927-6557-0006_6037-59239-0000_5448-19208-0072,3927,M,6037,M,5448,M
7085-75810-0041_8193-116804-0062_2254-152825-0022,7085,M,8193,F,2254,F
472-130755-0008_6694-70837-0075_6865-95969-0023,472,F,6694,M,6865,F
4433-16802-0027_3584-74477-0030_8725-294551-0048,4433,M,3584,F,8725,M
8494-244443-0000_1323-138617-0030_5776-46889-0045,8494,M,1323,M,5776,M
3703-71531-0037_8225-274374-0031_7956-245687-0029,3703,F,8225,M,7956,M
1112-128136-0025_7540-101258-0010_4110-11528-0041,1112,M,7540,M,4110,M
1987-144135-0044_2816-4136-0041_8401-280380-0041,1987,M,2816,M,8401,M
6550-53320-0017_2167-149881-0009_7538-100044-0006,6550,M,2167,M,7538,M
335-125945-0023_2999-156968-0002_8459-285137-0035,335,M,2999,M,8459,M
6098-57836-0031_1259-137770-0016_4108-2777-0031,6098,M,1259,F,4108,M
1913-143521-0030_512-124520-0019_7732-107517-0045,1913,M,512,M,7732,M
6788-92420-0008_6499-91098-0017_663-128990-0005,6788,F,6499,M,663,M
806-123715-0006_4243-14929-0036_3914-10088-0023,806,M,4243,M,3914,M
548-126959-0015_7445-94522-0036_8824-279153-0094,548,M,7445,F,8824,M
6574-120583-0032_79-121541-0032_3328-168626-0019,6574,M,79,F,3328,M
8776-270778-0086_1987-144135-0064_6494-60801-0006,8776,F,1987,M,6494,M
5206-19376-0009_439-123866-0013_7030-64588-0085,5206,M,439,M,7030,M
1734-142311-0012_4438-48513-0036_1777-142750-0007,1734,F,4438,M,1777,M
1079-128633-0011_205-159056-0012_5672-88367-0029,1079,F,205,F,5672,M
23-124439-0084_30-4447-0015_8464-282934-0087,23,F,30,F,8464,M
667-105002-0015_1748-1562-0059_5290-26685-0040,667,F,1748,M,5290,F
7051-259009-0032_2299-6525-0051_1607-150715-0025,7051,M,2299,M,1607,M
8119-115686-0060_2085-147970-0003_8879-300343-0053,8119,M,2085,F,8879,M
4289-21393-0060_8300-275127-0033_5147-32135-0012,4289,F,8300,F,5147,M
3368-170952-0036_7258-91905-0023_7481-101276-0042,3368,M,7258,M,7481,F
6119-48032-0092_2156-25563-0027_7126-59167-0035,6119,M,2156,M,7126,M
5883-59268-0014_2156-25563-0033_3032-19361-0073,5883,M,2156,M,3032,M
8545-273050-0019_5975-54006-0064_7540-101258-0001,8545,F,5975,M,7540,M
8575-290351-0023_8193-116804-0043_5186-7793-0011,8575,M,8193,F,5186,M
3790-39761-0025_3046-137739-0054_6341-64956-0000,3790,F,3046,F,6341,F
492-131899-0021_122-121729-0011_4629-19366-0125,492,M,122,M,4629,M
4495-18533-0019_1849-138063-0035_119-129515-0017,4495,M,1849,M,119,M
8163-274549-0055_666-11244-0013_1779-142733-0031,8163,F,666,F,1779,F
