mixture_ID,primary_speaker,source_1_path,source_1_start,source_1_gain,source_2_path,source_2_start,source_2_gain,source_3_path,source_3_start,source_3_gain,noise_path,noise_gain
4830-25904-0025_7511-102419-0002_1743-142914-0025,4830,train-clean-100/4830/25904/4830-25904-0025.flac,19805,0.6012764432645388,train-clean-100/7511/102419/7511-102419-0002.flac,42343,0.3603984746478155,train-clean-100/1743/142914/1743-142914-0025.flac,50462,0.8205131887101696,tr/3775.flac,0.10533330649829854
1363-135842-0011_8226-274369-0055_27-123349-0019,1363,train-clean-100/1363/135842/1363-135842-0011.flac,8885,0.5858950626991493,train-clean-100/8226/274369/8226-274369-0055.flac,92067,0.6716570283190941,train-clean-100/27/123349/27-123349-0019.flac,63658,1.0841156936694198,tr/6219.flac,0.15596470199797657
6078-54007-0005_4018-103416-0019_1263-138246-0018,6078,train-clean-100/6078/54007/6078-54007-0005.flac,50453,0.5080962764515037,train-clean-100/4018/103416/4018-103416-0019.flac,47598,0.3374739296522837,train-clean-100/1263/138246/1263-138246-0018.flac,12377,0.4244853258444437,tr/851.flac,0.09617991745584402
83-11691-0028_911-128684-0046_40-222-0032,83,train-clean-100/83/11691/83-11691-0028.flac,4774,0.9599970571477772,train-clean-100/911/128684/911-128684-0046.flac,154744,0.8965423011302865,train-clean-100/40/222/40-222-0032.flac,20707,0.38796758809024157,tr/1640.flac,0.124578484150094
5867-48852-0060_5022-29411-0036_8630-305212-0009,5867,train-clean-100/5867/48852/5867-48852-0060.flac,69246,0.5703409474002673,train-clean-100/5022/29411/5022-29411-0036.flac,35941,0.8371767973146629,train-clean-100/8630/305212/8630-305212-0009.flac,61949,0.7158195393663761,tr/1093.flac,0.11105106084362017
1723-141149-0082_6064-56165-0005_1334-135589-0016,1723,train-clean-100/1723/141149/1723-141149-0082.flac,19904,0.7491720848154826,train-clean-100/6064/56165/6064-56165-0005.flac,21749,0.6002276555004695,train-clean-100/1334/135589/1334-135589-0016.flac,15907,0.690000587921394,tr/9519.flac,0.11918741511853514
2384-152900-0075_6437-66172-0040_4088-158079-0012,2384,train-clean-100/2384/152900/2384-152900-0075.flac,46691,0.4744531584744638,train-clean-100/6437/66172/6437-66172-0040.flac,57884,0.683215858658572,train-clean-100/4088/158079/4088-158079-0012.flac,46071,0.5482770290995532,tr/8687.flac,0.17983871605342644
3436-172171-0033_730-360-0006_7278-246956-0034,3436,train-clean-100/3436/172171/3436-172171-0033.flac,21821,0.5089626874978387,train-clean-100/730/360/730-360-0006.flac,34590,0.2926673588197567,train-clean-100/7278/246956/7278-246956-0034.flac,73736,0.511957588148749,tr/10281.flac,0.0887500865477538
4441-76250-0019_1578-140049-0028_3983-5371-0053,4441,train-clean-100/4441/76250/4441-76250-0019.flac,79246,0.8829179407937123,train-clean-100/1578/140049/1578-140049-0028.flac,12417,0.6103560369811992,train-clean-100/3983/5371/3983-5371-0053.flac,103892,0.7682598241809633,tr/6455.flac,0.22381248937427115
5163-39921-0034_5808-54425-0002_4813-248641-0000,5163,train-clean-100/5163/39921/5163-39921-0034.flac,6519,0.5415216681482335,train-clean-100/5808/54425/5808-54425-0002.flac,53355,0.4147001811631357,train-clean-100/4813/248641/4813-248641-0000.flac,61383,0.47482082443671203,tr/7183.flac,0.23148000200258328
7113-86041-0057_8797-294123-0062_3240-131231-0020,7113,train-clean-100/7113/86041/7113-86041-0057.flac,49489,0.7727253447922053,train-clean-100/8797/294123/8797-294123-0062.flac,71730,0.5799274980598573,train-clean-100/3240/131231/3240-131231-0020.flac,53618,0.6052194236754526,tr/5328.flac,0.1682110131113654
4481-17499-0014_669-129061-0039_78-369-0021,4481,train-clean-100/4481/17499/4481-17499-0014.flac,57870,0.8969275382597364,train-clean-100/669/129061/669-129061-0039.flac,69049,0.26133805999840864,train-clean-100/78/369/78-369-0021.flac,59742,0.7677981973229036,tr/9976.flac,0.17760729884720672
4680-16041-0007_3857-182317-0015_5703-47212-0051,4680,train-clean-100/4680/16041/4680-16041-0007.flac,79441,0.4562577225680018,train-clean-100/3857/182317/3857-182317-0015.flac,19805,0.40220329193340165,train-clean-100/5703/47212/5703-47212-0051.flac,42343,0.33658403123107555,tr/9749.flac,0.10090819752902179
831-130746-0049_8108-274318-0002_625-132112-0030,831,train-clean-100/831/130746/831-130746-0049.flac,8885,0.5570264480739544,train-clean-100/8108/274318/8108-274318-0002.flac,26531,0.7487736964434512,train-clean-100/625/132112/625-132112-0030.flac,109162,0.6181967841581882,tr/234.flac,0.12165651430645998
8098-278278-0002_909-131045-0004_6019-3185-0026,8098,train-clean-100/8098/278278/8098-278278-0002.flac,63658,0.42628744369185567,train-clean-100/909/131045/909-131045-0004.flac,50453,0.34973692726538075,train-clean-100/6019/3185/6019-3185-0026.flac,47598,0.7736164906044667,tr/1681.flac,0.0815584956871719
7226-86965-0041_332-128985-0014_1088-134315-0036,7226,train-clean-100/7226/86965/7226-86965-0041.flac,12377,0.6417089082584315,train-clean-100/332/128985/332-128985-0014.flac,4774,0.5495761057416297,train-clean-100/1088/134315/1088-134315-0036.flac,23672,1.4514100530764602,tr/9219.flac,0.22704428293712448
3879-174923-0046_1455-134435-0062_6437-66173-0057,3879,train-clean-100/3879/174923/3879-174923-0046.flac,41533,0.4227580967014173,train-clean-100/1455/134435/1455-134435-0062.flac,200421,0.5212930477629638,train-clean-100/6437/66173/6437-66173-0057.flac,59747,0.6453825270731789,tr/5272.flac,0.09848475461345883
2391-145015-0064_1970-28415-0012_8098-275181-0030,2391,train-clean-100/2391/145015/2391-145015-0064.flac,19552,0.49114844096748617,train-clean-100/1970/28415/1970-28415-0012.flac,15532,0.41633472092215984,train-clean-100/8098/275181/8098-275181-0030.flac,20967,0.34952295156246566,tr/1338.flac,0.08696105379682749
831-130739-0062_2007-149877-0025_5339-14134-0072,831,train-clean-100/831/130739/831-130739-0062.flac,141132,0.29545378505013714,train-clean-100/2007/149877/2007-149877-0025.flac,46691,0.8540070117077944,train-clean-100/5339/14134/5339-14134-0072.flac,46071,0.33554083172223814,tr/4719.flac,0.2704282700753744
1447-17506-0019_3607-29116-0027_5867-48852-0057,1447,train-clean-100/1447/17506/1447-17506-0019.flac,21821,0.49962872097609273,train-clean-100/3607/29116/3607-29116-0027.flac,34590,0.46376425242687713,train-clean-100/5867/48852/5867-48852-0057.flac,8200,0.6801710130390802,tr/10041.flac,0.15255326029888405
8063-274117-0027_2182-181183-0004_7505-258958-0024,8063,train-clean-100/8063/274117/8063-274117-0027.flac,79246,0.7306316445284102,train-clean-100/2182/181183/2182-181183-0004.flac,12417,0.7744047483983213,train-clean-100/7505/258958/7505-258958-0024.flac,103892,0.307933838285872,tr/8316.flac,0.16693878075973803
4214-7146-0008_4680-16026-0031_8630-305212-0028,4214,train-clean-100/4214/7146/4214-7146-0008.flac,6519,0.6394758802279729,train-clean-100/4680/16026/4680-16026-0031.flac,53355,0.8929504053775676,train-clean-100/8630/305212/8630-305212-0028.flac,61383,0.6829546123883732,tr/1229.flac,0.1794189813996164
8324-286681-0007_1841-159771-0042_2514-149482-0087,8324,train-clean-100/8324/286681/8324-286681-0007.flac,49489,0.5266826150904984,train-clean-100/1841/159771/1841-159771-0042.flac,6194,0.7223798063901222,train-clean-100/2514/149482/2514-149482-0087.flac,34791,0.6285364076645432,tr/6239.flac,0.08490660126996942
4481-17498-0038_426-122819-0023_5339-14134-0008,4481,train-clean-100/4481/17498/4481-17498-0038.flac,53618,0.45381731066647846,train-clean-100/426/122819/426-122819-0023.flac,70036,0.3974441554674791,train-clean-100/5339/14134/5339-14134-0008.flac,75701,0.368969709377037,tr/8205.flac,0.16408026183327512
3947-13262-0008_5456-62043-0026_4397-15668-0039,3947,train-clean-100/3947/13262/3947-13262-0008.flac,59742,0.29623660339263486,train-clean-100/5456/62043/5456-62043-0026.flac,19805,0.3078220780693957,train-clean-100/4397/15668/4397-15668-0039.flac,42343,0.6100299356003213,tr/2989.flac,0.2014116050613299
458-126305-0014_83-11691-0043_4406-16883-0006,458,train-clean-100/458/126305/458-126305-0014.flac,115998,0.4694270156928775,train-clean-100/83/11691/83-11691-0043.flac,8885,0.5722747397216225,train-clean-100/4406/16883/4406-16883-0006.flac,92067,0.49617010905615755,tr/7851.flac,0.07933445269709515
7302-86814-0015_6147-34607-0032_7059-77900-0030,7302,train-clean-100/7302/86814/7302-86814-0015.flac,46691,0.3525813548880261,train-clean-100/6147/34607/6147-34607-0032.flac,57884,0.5442321332745841,train-clean-100/7059/77900/7059-77900-0030.flac,46071,0.6034729382402129,tr/3527.flac,0.17855697847352633
2289-152254-0018_7312-92432-0008_3664-178366-0006,2289,train-clean-100/2289/152254/2289-152254-0018.flac,21821,0.558031260220446,train-clean-100/7312/92432/7312-92432-0008.flac,34590,0.32282292066873136,train-clean-100/3664/178366/3664-178366-0006.flac,12417,0.5050312848681245,tr/3691.flac,0.19687983336724255
3259-158083-0112_5022-29411-0041_2136-5140-0036,3259,train-clean-100/3259/158083/3259-158083-0112.flac,137591,0.6025697536891539,train-clean-100/5022/29411/5022-29411-0041.flac,53355,0.6613881591462852,train-clean-100/2136/5140/2136-5140-0036.flac,49489,0.2924514093895219,tr/5907.flac,0.1284662780316332
4406-16883-0058_3879-173592-0036_8468-294887-0005,4406,train-clean-100/4406/16883/4406-16883-0058.flac,71730,0.60359698814445,train-clean-100/3879/173592/3879-173592-0036.flac,100327,0.516983031710808,train-clean-100/8468/294887/8468-294887-0005.flac,53618,0.6718115200363396,tr/707.flac,0.1957686845984071
3168-173565-0037_6385-34655-0015_311-124404-0080,3168,train-clean-100/3168/173565/3168-173565-0037.flac,70036,0.38609066693323074,train-clean-100/6385/34655/6385-34655-0015.flac,57870,0.7368669562888966,train-clean-100/311/124404/311-124404-0080.flac,75701,0.6662163018354381,tr/1578.flac,0.16515564937139465
3486-166424-0075_7780-274562-0045_4137-11701-0028,3486,train-clean-100/3486/166424/3486-166424-0075.flac,69049,0.9088737410575671,train-clean-100/7780/274562/7780-274562-0045.flac,59742,0.6778127003803114,train-clean-100/4137/11701/4137-11701-0028.flac,79441,0.6946221549598963,tr/1362.flac,0.15954059329920997
8108-280359-0024_374-180298-0059_909-131041-0013,8108,train-clean-100/8108/280359/8108-280359-0024.flac,19805,0.4823497784274516,train-clean-100/374/180298/374-180298-0059.flac,42343,0.5485238398327751,train-clean-100/909/131041/909-131041-0013.flac,8885,0.5467551358400582,tr/9587.flac,0.12970666565019617
1841-150351-0009_60-121082-0040_8425-287387-0029,1841,train-clean-100/1841/150351/1841-150351-0009.flac,92067,0.7544350623127083,train-clean-100/60/121082/60-121082-0040.flac,63658,1.662037122293973,train-clean-100/8425/287387/8425-287387-0029.flac,50453,0.46084544002038474,tr/10300.flac,0.16803571565409975
4088-158077-0071_5049-25947-0083_2518-154826-0039,4088,train-clean-100/4088/158077/4088-158077-0071.flac,47598,0.3877355761138358,train-clean-100/5049/25947/5049-25947-0083.flac,12377,1.0112081709282625,train-clean-100/2518/154826/2518-154826-0039.flac,4774,1.1877144613999238,tr/6189.flac,0.11413829052200282
1553-140047-0010_7113-86041-0075_4680-16042-0011,1553,train-clean-100/1553/140047/1553-140047-0010.flac,23672,0.8461500412822819,train-clean-100/7113/86041/7113-86041-0075.flac,20707,0.66845708682789,train-clean-100/4680/16042/4680-16042-0011.flac,69246,0.6420190935400111,tr/7054.flac,0.1631130578465961
8226-274371-0006_201-127786-0054_5339-14134-0060,8226,train-clean-100/8226/274371/8226-274371-0006.flac,46691,0.3725441102074487,train-clean-100/201/127786/201-127786-0054.flac,57884,0.576081461025592,train-clean-100/5339/14134/5339-14134-0060.flac,46071,0.6240120523966878,tr/1436.flac,0.11064273129257161
839-130898-0059_2182-181173-0026_5393-19219-0036,839,train-clean-100/839/130898/839-130898-0059.flac,21821,1.009568564170921,train-clean-100/2182/181173/2182-181173-0026.flac,34590,0.4868691833390283,train-clean-100/5393/19219/5393-19219-0036.flac,73736,0.5132665616390207,tr/215.flac,0.1292790918370188
5808-48608-0013_5022-29405-0043_7859-102519-0034,5808,train-clean-100/5808/48608/5808-48608-0013.flac,143489,0.4076633438173182,train-clean-100/5022/29405/5022-29405-0043.flac,6519,0.46743854885764935,train-clean-100/7859/102519/7859-102519-0034.flac,53355,0.3151377456562847,tr/5560.flac,0.07451548425399598
587-54108-0037_3723-171631-0024_8238-283452-0011,587,train-clean-100/587/54108/587-54108-0037.flac,61383,0.9371705100114155,train-clean-100/3723/171631/3723-171631-0024.flac,49489,0.719780742021364,train-clean-100/8238/283452/8238-283452-0011.flac,71730,0.6181845064091205,tr/3119.flac,0.16380287641323657
6529-62556-0031_7505-258964-0028_1447-130552-0002,6529,train-clean-100/6529/62556/6529-62556-0031.flac,53618,0.4178972804458728,train-clean-100/7505/258964/7505-258964-0028.flac,70036,0.4744012628236286,train-clean-100/1447/130552/1447-130552-0002.flac,83465,1.1470354840548573,tr/7551.flac,0.14562590494522593
3235-28452-0002_4088-158077-0054_3607-29116-0045,3235,train-clean-100/3235/28452/3235-28452-0002.flac,57870,0.6488180710749073,train-clean-100/4088/158077/4088-158077-0054.flac,69049,0.583504619489698,train-clean-100/3607/29116/3607-29116-0045.flac,59742,1.2495410536948537,tr/2695.flac,0.26169738252055547
8425-292520-0000_6476-57446-0079_4813-248641-0054,8425,train-clean-100/8425/292520/8425-292520-0000.flac,79441,0.3583399964646849,train-clean-100/6476/57446/6476-57446-0079.flac,19805,0.44471412741978483,train-clean-100/4813/248641/4813-248641-0054.flac,42343,0.6998709421521474,tr/2187.flac,0.12914007822070717
5514-19193-0008_6529-62554-0014_19-227-0063,5514,train-clean-100/5514/19193/5514-19193-0008.flac,115998,0.5822353388252639,train-clean-100/6529/62554/6529-62554-0014.flac,8885,0.897976101301342,train-clean-100/19/227/19-227-0063.flac,92067,0.5562967097213362,tr/249.flac,0.11945196979599267
8123-275216-0016_1081-125237-0046_5678-43302-0026,8123,train-clean-100/8123/275216/8123-275216-0016.flac,63658,0.4822506364548393,train-clean-100/1081/125237/1081-125237-0046.flac,47788,0.25209692179216797,train-clean-100/5678/43302/5678-43302-0026.flac,50453,1.012261388702156,tr/6361.flac,0.13156798464651961
2989-138028-0011_8838-298545-0050_118-124588-0004,2989,train-clean-100/2989/138028/2989-138028-0011.flac,47598,0.6268804676954941,train-clean-100/8838/298545/8838-298545-0050.flac,12377,0.7274101424781602,train-clean-100/118/124588/118-124588-0004.flac,4774,0.7990387680575467,tr/3895.flac,0.10624300681677086
5463-39173-0037_7312-92432-0009_4088-158079-0004,5463,train-clean-100/5463/39173/5463-39173-0037.flac,10060,0.7227610277049227,train-clean-100/7312/92432/7312-92432-0009.flac,46691,0.4322719612529152,train-clean-100/4088/158079/4088-158079-0004.flac,57884,0.6810242581236194,tr/545.flac,0.0802403389497765
4160-14187-0003_3242-67153-0001_322-124147-0050,4160,train-clean-100/4160/14187/4160-14187-0003.flac,46071,0.3901155007025823,train-clean-100/3242/67153/3242-67153-0001.flac,21821,0.8018301134190797,train-clean-100/322/124147/322-124147-0050.flac,34590,1.0443961576706,tr/6782.flac,0.13063691647113534
911-128684-0067_8108-280354-0026_6385-34655-0021,911,train-clean-100/911/128684/911-128684-0067.flac,73736,0.5897147053738953,train-clean-100/8108/280354/8108-280354-0026.flac,79246,0.6462966795855085,train-clean-100/6385/34655/6385-34655-0021.flac,143489,0.9977174986656949,tr/6356.flac,0.1768072548325288
458-126290-0004_911-128684-0081_1069-133709-0034,458,train-clean-100/458/126290/458-126290-0004.flac,6519,0.6085583504915103,train-clean-100/911/128684/911-128684-0081.flac,53355,0.7004652040625858,train-clean-100/1069/133709/1069-133709-0034.flac,61383,0.483806345234,tr/4536.flac,0.11252475511094612
4195-17507-0019_4267-72637-0024_211-122442-0053,4195,train-clean-100/4195/17507/4195-17507-0019.flac,49489,0.38334188169123096,train-clean-100/4267/72637/4267-72637-0024.flac,122435,0.471530792253925,train-clean-100/211/122442/211-122442-0053.flac,100327,1.0885133802870794,tr/3550.flac,0.16570986796220735
8468-295198-0031_7859-102521-0003_4898-28461-0034,8468,train-clean-100/8468/295198/8468-295198-0031.flac,53618,0.7697501244911054,train-clean-100/7859/102521/7859-102521-0003.flac,70036,0.663477654983078,train-clean-100/4898/28461/4898-28461-0034.flac,62736,0.45806487776885285,tr/5301.flac,0.15896177244885298
254-27760-0032_4481-17499-0036_8629-261140-0002,254,train-clean-100/254/27760/254-27760-0032.flac,57870,0.4552848941265295,train-clean-100/4481/17499/4481-17499-0036.flac,75701,0.35846570423285695,train-clean-100/8629/261140/8629-261140-0002.flac,69049,0.8077463490447204,tr/9059.flac,0.11257588920746206
8425-291444-0013_8770-295462-0040_8063-274116-0012,8425,train-clean-100/8425/291444/8425-291444-0013.flac,59742,0.2917150244440664,train-clean-100/8770/295462/8770-295462-0040.flac,79441,0.684335058403313,train-clean-100/8063/274116/8063-274116-0012.flac,19805,0.40962752764776333,tr/3571.flac,0.1811383080047985
1116-137572-0041_5163-39921-0007_7859-102518-0005,1116,train-clean-100/1116/137572/1116-137572-0041.flac,42343,0.9030832045142406,train-clean-100/5163/39921/5163-39921-0007.flac,8885,0.5881888739394096,train-clean-100/7859/102518/7859-102518-0005.flac,92067,0.7231315364837723,tr/1066.flac,0.12130853530800975
4788-94904-0002_7517-100437-0027_4859-29340-0020,4788,train-clean-100/4788/94904/4788-94904-0002.flac,63658,0.45236605033214233,train-clean-100/7517/100437/7517-100437-0027.flac,50453,0.5059995629175772,train-clean-100/4859/29340/4859-29340-0020.flac,47598,0.5118994135365572,tr/8404.flac,0.12628912818833551
481-123720-0075_1116-132847-0018_8425-292520-0011,481,train-clean-100/481/123720/481-123720-0075.flac,178670,0.514830586594843,train-clean-100/1116/132847/1116-132847-0018.flac,143449,0.5858318776470773,train-clean-100/8425/292520/8425-292520-0011.flac,4774,0.7248711601216604,tr/829.flac,0.27785384668941265
7302-86815-0070_2092-145706-0071_4160-11549-0011,7302,train-clean-100/7302/86815/7302-86815-0070.flac,23672,0.40763312629123805,train-clean-100/2092/145706/2092-145706-0071.flac,35941,0.6440987645726814,train-clean-100/4160/11549/4160-11549-0011.flac,61949,0.5113313246571607,tr/9067.flac,0.25032985367089716
4859-29340-0024_3983-5371-0027_405-130894-0001,4859,train-clean-100/4859/29340/4859-29340-0024.flac,85440,1.0337587661654601,train-clean-100/3983/5371/3983-5371-0027.flac,21749,0.33602258570333493,train-clean-100/405/130894/405-130894-0001.flac,15907,0.8433140546845147,tr/3073.flac,0.20569218713452345
7059-77897-0014_6818-76332-0053_4898-28461-0032,7059,train-clean-100/7059/77897/7059-77897-0014.flac,48509,0.46811598738075905,train-clean-100/6818/76332/6818-76332-0053.flac,77777,0.4354943171955263,train-clean-100/4898/28461/4898-28461-0032.flac,16285,0.39953291468851243,tr/544.flac,0.085647784152529
5390-30102-0008_3486-166424-0002_2002-139469-0031,5390,train-clean-100/5390/30102/5390-30102-0008.flac,1445,0.4413236981300868,train-clean-100/3486/166424/3486-166424-0002.flac,40169,1.277941833205974,train-clean-100/2002/139469/2002-139469-0031.flac,74440,0.43154558352457856,tr/7407.flac,0.11569838225573457
40-222-0003_6529-62554-0028_6531-61334-0034,40,train-clean-100/40/222/40-222-0003.flac,71178,0.6109396880825588,train-clean-100/6529/62554/6529-62554-0028.flac,8706,0.2730788892163155,train-clean-100/6531/61334/6531-61334-0034.flac,72188,0.4812305861684428,tr/5844.flac,0.2086060643276477
8088-284756-0069_8098-275181-0033_4788-294466-0024,8088,train-clean-100/8088/284756/8088-284756-0069.flac,13182,0.6641603098226373,train-clean-100/8098/275181/8098-275181-0033.flac,27163,0.5243378882292226,train-clean-100/4788/294466/4788-294466-0024.flac,176,0.55463744432262,tr/9651.flac,0.15619063394290367
1363-139304-0021_1502-122615-0001_5393-19218-0057,1363,train-clean-100/1363/139304/1363-139304-0021.flac,80474,0.740616324831938,train-clean-100/1502/122615/1502-122615-0001.flac,178634,1.0343748401254715,train-clean-100/5393/19218/5393-19218-0057.flac,91851,0.44995418154282557,tr/7040.flac,0.19151102054402364
2007-149877-0003_6415-111615-0027_125-121342-0047,2007,train-clean-100/2007/149877/2007-149877-0003.flac,57512,0.670760991981824,train-clean-100/6415/111615/6415-111615-0027.flac,50219,0.5797604927223746,train-clean-100/125/121342/125-121342-0047.flac,94733,1.6709636445224945,tr/1191.flac,0.15016381470980522
2817-142380-0013_2518-154825-0034_1898-145720-0010,2817,train-clean-100/2817/142380/2817-142380-0013.flac,13970,1.1056517358972355,train-clean-100/2518/154825/2518-154825-0034.flac,60040,0.9811552833455558,train-clean-100/1898/145720/1898-145720-0010.flac,180055,0.6209632190870398,tr/3546.flac,0.09758938874309986
403-126855-0006_2391-145015-0002_6529-62556-0005,403,train-clean-100/403/126855/403-126855-0006.flac,23672,0.40179053243308605,train-clean-100/2391/145015/2391-145015-0002.flac,20707,0.3783641753819441,train-clean-100/6529/62556/6529-62556-0005.flac,69246,0.42754268329979506,tr/8959.flac,0.192741423365034
4340-15220-0064_1594-135914-0078_669-129061-0051,4340,train-clean-100/4340/15220/4340-15220-0064.flac,35941,0.6005937415015639,train-clean-100/1594/135914/1594-135914-0078.flac,119840,1.421402224352387,train-clean-100/669/129061/669-129061-0051.flac,61949,0.355771657652778,tr/645.flac,0.12818486963268869
5393-19219-0005_311-124404-0091_1926-147979-0047,5393,train-clean-100/5393/19219/5393-19219-0005.flac,21749,0.2654024079397252,train-clean-100/311/124404/311-124404-0091.flac,15907,0.6657313696875702,train-clean-100/1926/147979/1926-147979-0047.flac,48509,0.43774220392038893,tr/4133.flac,0.2074802360943572
831-130739-0052_1355-39947-0011_1898-145720-0011,831,train-clean-100/831/130739/831-130739-0052.flac,208849,0.9946354474473031,train-clean-100/1355/39947/1355-39947-0011.flac,16285,0.5580711370245853,train-clean-100/1898/145720/1898-145720-0011.flac,1445,1.0609346582736532,tr/278.flac,0.23834568037764742
2691-156755-0034_5049-25947-0049_7113-86041-0032,2691,train-clean-100/2691/156755/2691-156755-0034.flac,40169,0.7623637401270115,train-clean-100/5049/25947/5049-25947-0049.flac,74440,1.1806167435192743,train-clean-100/7113/86041/7113-86041-0032.flac,8706,0.7214690459682824,tr/8606.flac,0.19343897756153483
7067-76047-0041_3240-131231-0030_3807-4955-0000,7067,train-clean-100/7067/76047/7067-76047-0041.flac,72188,1.2281465489190946,train-clean-100/3240/131231/3240-131231-0030.flac,13182,0.38366734932478197,train-clean-100/3807/4955/3807-4955-0000.flac,27163,0.49710193460295,tr/5351.flac,0.09973987201986417
7190-90542-0065_8312-279791-0023_6836-61804-0020,7190,train-clean-100/7190/90542/7190-90542-0065.flac,176,1.3450946700125757,train-clean-100/8312/279791/8312-279791-0023.flac,80474,0.5408804408819695,train-clean-100/6836/61804/6836-61804-0020.flac,178634,0.46078377751275895,tr/6844.flac,0.171920596694949
1992-141719-0044_3214-167602-0030_1040-133433-0044,1992,train-clean-100/1992/141719/1992-141719-0044.flac,191112,0.41854122330430865,train-clean-100/3214/167602/3214-167602-0030.flac,48983,1.2326181026171728,train-clean-100/1040/133433/1040-133433-0044.flac,40767,1.3085806341426538,tr/8855.flac,0.16641032763726524
7505-258964-0014_7078-271888-0079_5022-29405-0013,7505,train-clean-100/7505/258964/7505-258964-0014.flac,35820,0.45082801357640323,train-clean-100/7078/271888/7078-271888-0079.flac,25091,0.38015360064027914,train-clean-100/5022/29405/5022-29405-0013.flac,25782,0.384209991997176,tr/6615.flac,0.17362810611073118
3242-8112-0030_4397-15668-0022_441-130108-0006,3242,train-clean-100/3242/8112/3242-8112-0030.flac,174878,0.704419731739755,train-clean-100/4397/15668/4397-15668-0022.flac,11507,1.1518089904198061,train-clean-100/441/130108/441-130108-0006.flac,28340,0.8497739976831614,tr/9177.flac,0.20032803586337306
311-124404-0090_1737-142397-0031_3240-131231-0038,311,train-clean-100/311/124404/311-124404-0090.flac,69246,1.7155008361642101,train-clean-100/1737/142397/1737-142397-0031.flac,35941,0.8028891168816182,train-clean-100/3240/131231/3240-131231-0038.flac,61949,0.8551085623270885,tr/6127.flac,0.22941786119203805
4853-27671-0033_4195-17507-0025_696-92939-0012,4853,train-clean-100/4853/27671/4853-27671-0033.flac,21749,0.6901441277848966,train-clean-100/4195/17507/4195-17507-0025.flac,15907,0.3540585371119086,train-clean-100/696/92939/696-92939-0012.flac,48509,0.7253536541104172,tr/8391.flac,0.12940718189217448
4830-25898-0013_103-1241-0036_6081-42010-0021,4830,train-clean-100/4830/25898/4830-25898-0013.flac,77777,0.6096735559662428,train-clean-100/103/1241/103-1241-0036.flac,16285,0.7462183146542606,train-clean-100/6081/42010/6081-42010-0021.flac,1445,0.3537245557276466,tr/3384.flac,0.08331464998240364
1263-139804-0027_2092-145706-0032_3983-5371-0005,1263,train-clean-100/1263/139804/1263-139804-0027.flac,40169,0.6531293389587043,train-clean-100/2092/145706/2092-145706-0032.flac,74440,1.1080499909715475,train-clean-100/3983/5371/3983-5371-0005.flac,71178,0.47685826279979965,tr/8014.flac,0.18161246221356064
5049-25947-0096_5703-47198-0054_8629-261139-0005,5049,train-clean-100/5049/25947/5049-25947-0096.flac,8706,0.4577338960549214,train-clean-100/5703/47198/5703-47198-0054.flac,72188,0.5042149427058162,train-clean-100/8629/261139/8629-261139-0005.flac,13182,0.6220665565178065,tr/2061.flac,0.18663836900677672
7367-86737-0069_911-128684-0044_7226-86964-0018,7367,train-clean-100/7367/86737/7367-86737-0069.flac,27163,0.8327062846155652,train-clean-100/911/128684/911-128684-0044.flac,176,0.9625493207201442,train-clean-100/7226/86964/7226-86964-0018.flac,80474,0.3952186106578435,tr/2971.flac,0.14288444818607812
7078-271888-0028_4853-27671-0030_8324-286682-0037,7078,train-clean-100/7078/271888/7078-271888-0028.flac,47562,0.42828935624600867,train-clean-100/4853/27671/4853-27671-0030.flac,91851,0.5136389748939889,train-clean-100/8324/286682/8324-286682-0037.flac,50219,0.6090351393458634,tr/8992.flac,0.10105752208518681
7517-100437-0032_4088-158077-0059_2007-149877-0015,7517,train-clean-100/7517/100437/7517-100437-0032.flac,13970,0.46854430632881394,train-clean-100/4088/158077/4088-158077-0059.flac,60040,0.5715272461341311,train-clean-100/2007/149877/2007-149877-0015.flac,48983,0.7093658435805351,tr/3756.flac,0.13183601221979208
2952-407-0014_5022-29411-0061_8797-294123-0099,2952,train-clean-100/2952/407/2952-407-0014.flac,40767,0.3882113339050036,train-clean-100/5022/29411/5022-29411-0061.flac,35820,0.39979177935044796,train-clean-100/8797/294123/8797-294123-0099.flac,25091,0.5548501047283584,tr/1725.flac,0.08796084670151698
3259-158083-0074_5678-43301-0022_32-4137-0009,3259,train-clean-100/3259/158083/3259-158083-0074.flac,69612,0.5021905847322556,train-clean-100/5678/43301/5678-43301-0022.flac,32622,0.8851795133465062,train-clean-100/32/4137/32-4137-0009.flac,156854,0.560760026051208,tr/6836.flac,0.23659951933387177
7517-100429-0022_2691-156745-0017_8324-286682-0005,7517,train-clean-100/7517/100429/7517-100429-0022.flac,72188,0.7080196795818967,train-clean-100/2691/156745/2691-156745-0017.flac,13182,0.35712075264226,train-clean-100/8324/286682/8324-286682-0005.flac,27163,0.5704053648758864,tr/2093.flac,0.17368841271130858
3723-171115-0047_1098-133695-0051_198-209-0025,3723,train-clean-100/3723/171115/3723-171115-0047.flac,176,1.2971339059643625,train-clean-100/1098/133695/1098-133695-0051.flac,80474,0.3818028259700244,train-clean-100/198/209/198-209-0025.flac,178634,0.7278931840517398,tr/2630.flac,0.13160432937276806
