mixture_ID,primary_speaker,source_1_path,source_1_start,source_1_gain,source_2_path,source_2_start,source_2_gain,noise_path,noise_gain
2893-139310-0049_5867-48852-0060,2893,train-clean-100/2893/139310/2893-139310-0049.flac,2902,0.5833983376064652,train-clean-100/5867/48852/5867-48852-0060.flac,39801,0.49124022344492607,tr/1896.flac,0.12607568499387103
7780-274562-0052_4898-20016-0021,7780,train-clean-100/7780/274562/7780-274562-0052.flac,100594,0.7186361521659707,train-clean-100/4898/20016/4898-20016-0021.flac,93779,0.3756323168647951,tr/6567.flac,0.11501520109057925
887-123291-0013_3830-12529-0004,887,train-clean-100/887/123291/887-123291-0013.flac,57367,0.7462204746403149,train-clean-100/3830/12529/3830-12529-0004.flac,253,0.4281796508540251,tr_aug/11080.flac,0.09115185611223117
7447-91187-0054_6880-216547-0007,7447,train-clean-100/7447/91187/7447-91187-0054.flac,40648,0.34748730033527364,train-clean-100/6880/216547/6880-216547-0007.flac,32518,0.550873815394933,tr_aug/3073.flac,0.09798818034611392
248-130652-0021_2007-149877-0018,248,train-clean-100/248/130652/248-130652-0021.flac,65696,1.2744985818119976,train-clean-100/2007/149877/2007-149877-0018.flac,76047,0.4032011075560273,tr_aug/18931.flac,0.1797477455538874
2817-142371-0015_7505-83618-0005,2817,train-clean-100/2817/142371/2817-142371-0015.flac,23884,1.2654380736378774,train-clean-100/7505/83618/7505-83618-0005.flac,33150,0.6106545988164919,tr_aug/10503.flac,0.08764953160237049
40-222-0047_2843-152918-0031,40,train-clean-100/40/222/40-222-0047.flac,55603,0.5465766801682153,train-clean-100/2843/152918/2843-152918-0031.flac,60184,0.8871203630052635,tr_aug/11036.flac,0.18253617081300763
6848-76049-0027_1963-142393-0020,6848,train-clean-100/6848/76049/6848-76049-0027.flac,47089,0.5892452592927075,train-clean-100/1963/142393/1963-142393-0020.flac,43573,0.18828722659162286,tr_aug/15550.flac,0.15495727965033693
4088-158077-0055_3857-182317-0010,4088,train-clean-100/4088/158077/4088-158077-0055.flac,2002,0.4494815459464535,train-clean-100/3857/182317/3857-182317-0010.flac,40041,0.687613845039879,tr_aug/9524.flac,0.19498750613156524
7264-92310-0027_374-180299-0033,7264,train-clean-100/7264/92310/7264-92310-0027.flac,8576,0.43396326673268015,train-clean-100/374/180299/374-180299-0033.flac,49305,0.7046891428579622,tr/1610.flac,0.12183334647286845
4813-248641-0001_5322-7678-0036,4813,train-clean-100/4813/248641/4813-248641-0001.flac,71066,0.7185204059789897,train-clean-100/5322/7678/5322-7678-0036.flac,9907,0.5946316723618693,tr_aug/16567.flac,0.30545664072107337
4088-158079-0009_3983-5331-0015,4088,train-clean-100/4088/158079/4088-158079-0009.flac,4026,0.3936159010129157,train-clean-100/3983/5331/3983-5331-0015.flac,5343,0.661889198322562,tr_aug/19371.flac,0.21094362539350733
2691-156755-0002_211-122442-0050,2691,train-clean-100/2691/156755/2691-156755-0002.flac,69409,0.8827618283656383,train-clean-100/211/122442/211-122442-0050.flac,103401,1.012866374363345,tr/3312.flac,0.0951072722127369
3235-28452-0029_3214-167602-0014,3235,train-clean-100/3235/28452/3235-28452-0029.flac,55869,0.5795615883947256,train-clean-100/3214/167602/3214-167602-0014.flac,54096,0.49631002256144496,tr_aug/4445.flac,0.17760427268318163
163-122947-0049_8465-246947-0027,163,train-clean-100/163/122947/163-122947-0049.flac,72796,1.6886209361173223,train-clean-100/8465/246947/8465-246947-0027.flac,49903,0.48851570536467087,tr/6570.flac,0.14738203566799804
6078-54013-0015_7059-77900-0006,6078,train-clean-100/6078/54013/6078-54013-0015.flac,35424,0.7307462675371571,train-clean-100/7059/77900/7059-77900-0006.flac,20505,0.661767122555212,tr_aug/12512.flac,0.21200785079880435
2196-170151-0024_441-128988-0006,2196,train-clean-100/2196/170151/2196-170151-0024.flac,51865,0.503341202040244,train-clean-100/441/128988/441-128988-0006.flac,7694,0.48642194383267356,tr_aug/21368.flac,0.08480280635103687
2910-131096-0079_7794-295947-0017,2910,train-clean-100/2910/131096/2910-131096-0079.flac,21563,0.6900377269000896,train-clean-100/7794/295947/7794-295947-0017.flac,63287,0.507129014647803,tr/5081.flac,0.16380451491123893
3947-13260-0039_1553-140048-0012,3947,train-clean-100/3947/13260/3947-13260-0039.flac,9907,0.6477035853447609,train-clean-100/1553/140048/1553-140048-0012.flac,69562,0.4763593688559507,tr_aug/4397.flac,0.18487724570544187
1334-135589-0076_1992-141719-0011,1334,train-clean-100/1334/135589/1334-135589-0076.flac,5343,0.9209003390751943,train-clean-100/1992/141719/1992-141719-0011.flac,103401,0.45893985499709766,tr_aug/1979.flac,0.1033909178637933
6454-93938-0024_7635-105661-0020,6454,train-clean-100/6454/93938/6454-93938-0024.flac,55869,0.5057335459965038,train-clean-100/7635/105661/7635-105661-0020.flac,54096,0.6955282093052526,tr_aug/19830.flac,0.19278585846494484
2436-2476-0040_2384-152900-0022,2436,train-clean-100/2436/2476/2436-2476-0040.flac,72796,1.0793640565163496,train-clean-100/2384/152900/2384-152900-0022.flac,49903,1.0076956766504221,tr/6465.flac,0.22946451658760367
150-132655-0010_2843-152918-0072,150,train-clean-100/150/132655/150-132655-0010.flac,35424,0.4272608481097922,train-clean-100/2843/152918/2843-152918-0072.flac,20505,0.7450702894239176,tr_aug/5508.flac,0.09635964063651527
32-21634-0016_89-218-0005,32,train-clean-100/32/21634/32-21634-0016.flac,152635,0.4996059248934292,train-clean-100/89/218/89-218-0005.flac,63287,0.35096734646846006,tr_aug/6410.flac,0.1372930102408981
1723-141149-0103_7447-91187-0007,1723,train-clean-100/1723/141149/1723-141149-0103.flac,67226,0.6464996889856107,train-clean-100/7447/91187/7447-91187-0007.flac,66994,0.8470594881416108,tr_aug/9475.flac,0.11686316873117675
4160-11550-0038_1502-122619-0077,4160,train-clean-100/4160/11550/4160-11550-0038.flac,53712,0.5161598913598311,train-clean-100/1502/122619/1502-122619-0077.flac,81806,0.37397068532381744,tr_aug/6975.flac,0.1728880251398304
248-130652-0015_5808-48608-0059,248,train-clean-100/248/130652/248-130652-0015.flac,83500,0.8470633644360389,train-clean-100/5808/48608/5808-48608-0059.flac,17007,0.37020170185861756,tr/4879.flac,0.09613835113411105
6925-80680-0006_6367-74004-0015,6925,train-clean-100/6925/80680/6925-80680-0006.flac,11465,0.543888633741059,train-clean-100/6367/74004/6367-74004-0015.flac,73393,0.30690863267749197,tr_aug/13785.flac,0.19476628331300844
198-129977-0031_89-218-0013,198,train-clean-100/198/129977/198-129977-0031.flac,6393,0.32449427202903314,train-clean-100/89/218/89-218-0013.flac,2002,0.5195744656909516,tr/9885.flac,0.17201153900730987
2910-131096-0012_1098-133695-0060,2910,train-clean-100/2910/131096/2910-131096-0012.flac,40041,1.0120215449365229,train-clean-100/1098/133695/1098-133695-0060.flac,8576,0.4461294402762384,tr_aug/11071.flac,0.11850095567857312
311-124404-0043_3486-166424-0015,311,train-clean-100/311/124404/311-124404-0043.flac,49305,0.946101548295789,train-clean-100/3486/166424/3486-166424-0015.flac,71066,1.3347806925973142,tr/4935.flac,0.2758383453430606
7794-295948-0014_4018-107312-0018,7794,train-clean-100/7794/295948/7794-295948-0014.flac,9907,0.4043783549471839,train-clean-100/4018/107312/4018-107312-0018.flac,69562,0.6655530363263618,tr_aug/20847.flac,0.11722407474811458
4267-78186-0021_6181-216552-0002,4267,train-clean-100/4267/78186/4267-78186-0021.flac,5343,0.38841691793599303,train-clean-100/6181/216552/6181-216552-0002.flac,69409,0.7000425526271168,tr_aug/20728.flac,0.11327508926399366
1363-139304-0028_5022-29411-0046,1363,train-clean-100/1363/139304/1363-139304-0028.flac,103401,0.6172705242595511,train-clean-100/5022/29411/5022-29411-0046.flac,55869,0.6640645879761077,tr_aug/16459.flac,0.09134533236583248
8468-295198-0001_1116-132847-0009,8468,train-clean-100/8468/295198/8468-295198-0001.flac,7260,0.6481449054613242,train-clean-100/1116/132847/1116-132847-0009.flac,49903,0.4813612709244154,tr_aug/2691.flac,0.12611585911186815
7367-86737-0087_229-130880-0008,7367,train-clean-100/7367/86737/7367-86737-0087.flac,35424,0.8776926872207712,train-clean-100/229/130880/229-130880-0008.flac,90461,0.7783759869374777,tr_aug/20300.flac,0.18122179758343637
1363-135842-0019_6454-93938-0025,1363,train-clean-100/1363/135842/1363-135842-0019.flac,20505,0.5326861712637926,train-clean-100/6454/93938/6454-93938-0025.flac,117401,0.7200938447779833,tr/9437.flac,0.09331416323026484
8108-274318-0008_911-128684-0084,8108,train-clean-100/8108/274318/8108-274318-0008.flac,21563,0.5405488585035406,train-clean-100/911/128684/911-128684-0084.flac,63287,0.5685607760373286,tr/4175.flac,0.2196321343390497
7078-271888-0031_196-122152-0007,7078,train-clean-100/7078/271888/7078-271888-0031.flac,83500,0.4026882927518113,train-clean-100/196/122152/196-122152-0007.flac,17007,0.4314311430638944,tr/9904.flac,0.1443386224559343
5789-57158-0026_5339-14134-0077,5789,train-clean-100/5789/57158/5789-57158-0026.flac,11465,0.5438466094701508,train-clean-100/5339/14134/5339-14134-0077.flac,73393,0.4930601139356317,tr_aug/15334.flac,0.16708195269543255
83-9960-0056_8419-286667-0024,83,train-clean-100/83/9960/83-9960-0056.flac,179861,0.6799702569313077,train-clean-100/8419/286667/8419-286667-0024.flac,19609,0.8874525354616302,tr_aug/14802.flac,0.13551901312047582
7511-102419-0051_7505-258964-0022,7511,train-clean-100/7511/102419/7511-102419-0051.flac,35688,0.5213707656066527,train-clean-100/7505/258964/7505-258964-0022.flac,5739,0.35464548798301043,tr/5050.flac,0.24403667569867998
6181-216552-0081_8312-279791-0039,6181,train-clean-100/6181/216552/6181-216552-0081.flac,170873,0.6949276984452639,train-clean-100/8312/279791/8312-279791-0039.flac,100594,0.49713161782013243,tr_aug/18102.flac,0.13182961994105066
2989-138028-0065_4898-20016-0005,2989,train-clean-100/2989/138028/2989-138028-0065.flac,122905,0.7213146669596434,train-clean-100/4898/20016/4898-20016-0005.flac,93779,0.800219411881099,tr/1220.flac,0.09311933091845961
1594-135914-0094_19-227-0041,1594,train-clean-100/1594/135914/1594-135914-0094.flac,57367,1.2275080653859243,train-clean-100/19/227/19-227-0041.flac,21550,0.357677518224104,tr_aug/2396.flac,0.13614910906194952
1970-26100-0029_2514-149482-0042,1970,train-clean-100/1970/26100/1970-26100-0029.flac,253,0.6504697768008333,train-clean-100/2514/149482/2514-149482-0042.flac,40648,0.5784373859910229,tr/5599.flac,0.18264500843254383
6147-34606-0023_1841-150351-0021,6147,train-clean-100/6147/34606/6147-34606-0023.flac,32518,0.5136579853802505,train-clean-100/1841/150351/1841-150351-0021.flac,65696,0.712383861474174,tr_aug/14142.flac,0.18416596931313683
2159-179156-0034_8838-298545-0020,2159,train-clean-100/2159/179156/2159-179156-0034.flac,76047,0.6304703385017113,train-clean-100/8838/298545/8838-298545-0020.flac,23884,0.532997011337498,tr/3953.flac,0.0871287729403257
289-121665-0039_8609-283227-0038,289,train-clean-100/289/121665/289-121665-0039.flac,54096,0.6539645253586043,train-clean-100/8609/283227/8609-283227-0038.flac,72796,0.4928305162791093,tr_aug/6075.flac,0.13288125440791632
8051-295385-0032_196-122159-0029,8051,train-clean-100/8051/295385/8051-295385-0032.flac,49903,0.5775341958061763,train-clean-100/196/122159/196-122159-0029.flac,35424,0.48755902328978695,tr_aug/12458.flac,0.08862914911804312
8108-280354-0026_4853-29413-0010,8108,train-clean-100/8108/280354/8108-280354-0026.flac,20505,0.6317005783203882,train-clean-100/4853/29413/4853-29413-0010.flac,73230,0.3900926696861139,tr_aug/151.flac,0.12069623931527723
4830-25898-0037_4859-22176-0017,4830,train-clean-100/4830/25898/4830-25898-0037.flac,21563,0.6592695162453767,train-clean-100/4859/22176/4859-22176-0017.flac,63287,0.5912134022080795,tr_aug/2985.flac,0.09532057484534878
4859-26870-0012_8014-112602-0008,4859,train-clean-100/4859/26870/4859-26870-0012.flac,67226,0.5802663564945424,train-clean-100/8014/112602/8014-112602-0008.flac,1458,0.8027135126668677,tr_aug/20782.flac,0.11726942705923218
4898-28461-0044_6415-111615-0000,4898,train-clean-100/4898/28461/4898-28461-0044.flac,53712,0.38799741501841006,train-clean-100/6415/111615/6415-111615-0000.flac,81806,0.7127006011080741,tr_aug/16362.flac,0.12026766701470835
481-123719-0039_2836-5354-0022,481,train-clean-100/481/123719/481-123719-0039.flac,17007,0.7175810288261579,train-clean-100/2836/5354/2836-5354-0022.flac,11465,0.4136042881724712,tr_aug/12608.flac,0.14612852025682696
7505-258958-0009_2817-142380-0004,7505,train-clean-100/7505/258958/7505-258958-0009.flac,48789,0.4921187195175487,train-clean-100/2817/142380/2817-142380-0004.flac,19609,1.0200458807332178,tr_aug/1569.flac,0.15108658324523006
7067-76047-0020_3982-182255-0025,7067,train-clean-100/7067/76047/7067-76047-0020.flac,35688,0.4440594321763388,train-clean-100/3982/182255/3982-182255-0025.flac,5739,0.6014083603847992,tr/5917.flac,0.13176651320652305
1926-143879-0011_89-218-0002,1926,train-clean-100/1926/143879/1926-143879-0011.flac,209769,0.649986871444764,train-clean-100/89/218/89-218-0002.flac,133974,0.8658907956328099,tr_aug/7115.flac,0.22655989201559565
2182-181183-0004_6367-65536-0035,2182,train-clean-100/2182/181183/2182-181183-0004.flac,5343,0.8791195146940906,train-clean-100/6367/65536/6367-65536-0035.flac,3873,0.41714784609427796,tr_aug/10801.flac,0.08632030348732403
3723-171631-0049_6818-76332-0047,3723,train-clean-100/3723/171631/3723-171631-0049.flac,37865,0.9721366733019028,train-clean-100/6818/76332/6818-76332-0047.flac,55869,0.6396812787458568,tr/6199.flac,0.08756634570247618
8747-293952-0107_196-122159-0031,8747,train-clean-100/8747/293952/8747-293952-0107.flac,54096,0.48559015840516645,train-clean-100/196/122159/196-122159-0031.flac,49903,0.8594354289084701,tr_aug/16905.flac,0.08891236770200311
8609-283227-0034_1034-121119-0089,8609,train-clean-100/8609/283227/8609-283227-0034.flac,110064,0.8966123440014554,train-clean-100/1034/121119/1034-121119-0089.flac,35424,0.45929953363981135,tr_aug/6092.flac,0.1611132329997454
2196-174172-0031_8108-280354-0022,2196,train-clean-100/2196/174172/2196-174172-0031.flac,90461,0.7501989551979258,train-clean-100/8108/280354/8108-280354-0022.flac,20505,0.8333241961143066,tr_aug/19551.flac,0.181070895254562
198-129977-0017_332-128985-0034,198,train-clean-100/198/129977/198-129977-0017.flac,73230,0.21285934637140072,train-clean-100/332/128985/332-128985-0034.flac,21563,0.8197277252153468,tr_aug/3149.flac,0.09754016978443737
6818-68772-0048_831-130746-0049,6818,train-clean-100/6818/68772/6818-68772-0048.flac,63287,0.7193546233260562,train-clean-100/831/130746/831-130746-0049.flac,67226,0.42511147644376196,tr_aug/21366.flac,0.1107676700763549
311-124404-0116_125-121342-0008,311,train-clean-100/311/124404/311-124404-0116.flac,66994,0.8333958936195517,train-clean-100/125/121342/125-121342-0008.flac,53712,1.036656737553728,tr_aug/14742.flac,0.18526566014075885
7190-90543-0004_2007-132570-0017,7190,train-clean-100/7190/90543/7190-90543-0004.flac,81806,0.5025536413232936,train-clean-100/2007/132570/2007-132570-0017.flac,11465,1.1869751298083497,tr_aug/16878.flac,0.11801361286792247
289-121665-0005_2910-131096-0057,289,train-clean-100/289/121665/289-121665-0005.flac,7857,0.4620219473521178,train-clean-100/2910/131096/2910-131096-0057.flac,48789,0.7632899314065091,tr_aug/11818.flac,0.2134637390252832
1743-142914-0022_2092-145709-0002,1743,train-clean-100/1743/142914/1743-142914-0022.flac,53712,0.6219705952675153,train-clean-100/2092/145709/2092-145709-0002.flac,81806,0.9339845204948906,tr_aug/11477.flac,0.18140389033041787
1183-133256-0004_1898-145715-0028,1183,train-clean-100/1183/133256/1183-133256-0004.flac,148079,0.623614663347383,train-clean-100/1898/145715/1898-145715-0028.flac,11465,1.3408923227549117,tr/3559.flac,0.23966243845220422
5022-29405-0011_83-11691-0018,5022,train-clean-100/5022/29405/5022-29405-0011.flac,73393,0.5200676339361584,train-clean-100/83/11691/83-11691-0018.flac,179861,0.36958370028847337,tr/5841.flac,0.10013665286440201
2384-152900-0047_7517-100429-0029,2384,train-clean-100/2384/152900/2384-152900-0047.flac,150681,0.4432382539305672,train-clean-100/7517/100429/7517-100429-0029.flac,35688,0.4470012494080444,tr_aug/8744.flac,0.17024377053478343
412-126975-0010_8063-274115-0002,412,train-clean-100/412/126975/412-126975-0010.flac,5739,0.3722449415813394,train-clean-100/8063/274115/8063-274115-0002.flac,13161,0.9394271934791983,tr_aug/18173.flac,0.14570120002007975
2989-138035-0013_1455-134435-0016,2989,train-clean-100/2989/138035/2989-138035-0013.flac,2902,0.39948934189654967,train-clean-100/1455/134435/1455-134435-0016.flac,39801,0.5801424436274767,tr_aug/21542.flac,0.31288975457677676
5322-7679-0030_911-128684-0008,5322,train-clean-100/5322/7679/5322-7679-0030.flac,57367,0.54102187928195,train-clean-100/911/128684/911-128684-0008.flac,87086,0.7792803708936876,tr_aug/16698.flac,0.13004551805099585
5456-62043-0010_60-121082-0033,5456,train-clean-100/5456/62043/5456-62043-0010.flac,253,0.4489344404144061,train-clean-100/60/121082/60-121082-0033.flac,40648,1.0649241247707912,tr_aug/13731.flac,0.2410327506384495
8095-274345-0001_8108-280359-0023,8095,train-clean-100/8095/274345/8095-274345-0001.flac,32518,0.6467357831741043,train-clean-100/8108/280359/8108-280359-0023.flac,65696,0.7820076400721923,tr_aug/1470.flac,0.18704596251844585
2836-5355-0037_481-123720-0084,2836,train-clean-100/2836/5355/2836-5355-0037.flac,76047,0.5895086537707651,train-clean-100/481/123720/481-123720-0084.flac,23884,0.6665633328167917,tr_aug/832.flac,0.09561470931381959
8629-261139-0024_1447-17506-0017,8629,train-clean-100/8629/261139/8629-261139-0024.flac,55869,0.6620628768065627,train-clean-100/1447/17506/1447-17506-0017.flac,185168,0.7021359863025223,tr_aug/20609.flac,0.13164299674991042
4267-72637-0014_3879-173592-0041,4267,train-clean-100/4267/72637/4267-72637-0014.flac,72796,0.7028248331940435,train-clean-100/3879/173592/3879-173592-0041.flac,49903,0.5790120298874368,tr_aug/2248.flac,0.08665484959701263
211-122442-0023_5022-29411-0060,211,train-clean-100/211/122442/211-122442-0023.flac,241136,0.7999450518871197,train-clean-100/5022/29411/5022-29411-0060.flac,35424,0.4219852142291897,tr_aug/15800.flac,0.10221058886583889
5339-14134-0079_5789-57158-0007,5339,train-clean-100/5339/14134/5339-14134-0079.flac,90461,0.727957309183206,train-clean-100/5789/57158/5789-57158-0007.flac,20505,0.565109970757423,tr_aug/116.flac,0.2817705579887312
6818-68772-0006_7447-91187-0058,6818,train-clean-100/6818/68772/6818-68772-0006.flac,73230,0.44109779488705964,train-clean-100/7447/91187/7447-91187-0058.flac,21563,0.35573693999527806,tr/605.flac,0.13640403728558864
233-134440-0003_4088-158077-0051,233,train-clean-100/233/134440/233-134440-0003.flac,63287,0.7723290891890066,train-clean-100/4088/158077/4088-158077-0051.flac,67226,0.5289969419958148,tr_aug/21516.flac,0.15459306568347314
7190-90542-0032_1926-143879-0020,7190,train-clean-100/7190/90542/7190-90542-0032.flac,66994,1.2115939863511365,train-clean-100/1926/143879/1926-143879-0020.flac,81806,1.1770769369148983,tr/7438.flac,0.1272962983809179
4088-158077-0030_89-219-0000,4088,train-clean-100/4088/158077/4088-158077-0030.flac,17007,0.650863705848815,train-clean-100/89/219/89-219-0000.flac,11465,0.7169502970764293,tr/2238.flac,0.22542145872057612
5867-48852-0013_8098-278252-0007,5867,train-clean-100/5867/48852/5867-48852-0013.flac,73393,0.5534223911344526,train-clean-100/8098/278252/8098-278252-0007.flac,48789,0.46522020959262156,tr_aug/11634.flac,0.1455195846162307
5514-19193-0027_6081-41998-0007,5514,train-clean-100/5514/19193/5514-19193-0027.flac,19609,0.4505767907454859,train-clean-100/6081/41998/6081-41998-0007.flac,35688,0.6136132430655061,tr/8823.flac,0.09958440798372878
5022-29411-0038_6476-96661-0001,5022,train-clean-100/5022/29411/5022-29411-0038.flac,73230,0.8143467901871559,train-clean-100/6476/96661/6476-96661-0001.flac,21563,0.2013907429327674,tr_aug/13264.flac,0.11224265464521035
412-126975-0063_8014-112602-0026,412,train-clean-100/412/126975/412-126975-0063.flac,63287,0.717965086506283,train-clean-100/8014/112602/8014-112602-0026.flac,53712,0.5992018142070962,tr_aug/3304.flac,0.16822309900211524
3112-9554-0013_405-130895-0012,3112,train-clean-100/3112/9554/3112-9554-0013.flac,81806,0.45682448133061804,train-clean-100/405/130895/405-130895-0012.flac,83500,0.4338528498676084,tr_aug/5904.flac,0.09416026644515241
2136-5140-0002_2002-139469-0096,2136,train-clean-100/2136/5140/2136-5140-0002.flac,17007,0.5740482791612282,train-clean-100/2002/139469/2002-139469-0096.flac,11465,0.7743011680132835,tr_aug/12260.flac,0.1553653183698173
6367-65536-0065_4406-16882-0000,6367,train-clean-100/6367/65536/6367-65536-0065.flac,73393,0.3073463131322449,train-clean-100/4406/16882/4406-16882-0000.flac,48789,0.4257446775680621,tr_aug/3408.flac,0.1207869870548609
5678-43303-0036_4362-15663-0004,5678,train-clean-100/5678/43303/5678-43303-0036.flac,19609,0.2442309849096413,train-clean-100/4362/15663/4362-15663-0004.flac,35688,0.45770814882691746,tr_aug/8030.flac,0.13972167675133063
7113-86041-0108_1553-140047-0043,7113,train-clean-100/7113/86041/7113-86041-0108.flac,5739,0.40901763181407075,train-clean-100/1553/140047/1553-140047-0043.flac,78697,0.92006194716873,tr_aug/7164.flac,0.19346997132589222
2182-181173-0006_78-369-0050,2182,train-clean-100/2182/181173/2182-181173-0006.flac,2902,1.013470530339345,train-clean-100/78/369/78-369-0050.flac,39801,0.3601670847411784,tr/1549.flac,0.30708047650031695
1743-142912-0032_8123-275209-0013,1743,train-clean-100/1743/142912/1743-142912-0032.flac,57367,0.7278664109944903,train-clean-100/8123/275209/8123-275209-0013.flac,253,0.844536482861884,tr/4505.flac,0.19890871617960246
289-121652-0015_5688-15787-0023,289,train-clean-100/289/121652/289-121652-0015.flac,40648,0.4649292237169172,train-clean-100/5688/15787/5688-15787-0023.flac,32518,0.563002642040894,tr_aug/11980.flac,0.2044031030778551
1624-142933-0021_5163-18515-0041,1624,train-clean-100/1624/142933/1624-142933-0021.flac,40041,0.4816960200277444,train-clean-100/5163/18515/5163-18515-0041.flac,8576,1.0600541841715398,tr_aug/12407.flac,0.13846328890309423
4830-25898-0031_2391-145015-0077,4830,train-clean-100/4830/25898/4830-25898-0031.flac,49305,0.6255602272553966,train-clean-100/2391/145015/2391-145015-0077.flac,209242,0.5497114119487739,tr/7025.flac,0.08119442296821884
4853-27671-0007_302-123523-0028,4853,train-clean-100/4853/27671/4853-27671-0007.flac,71066,0.747805834840537,train-clean-100/302/123523/302-123523-0028.flac,9907,0.5041638634683531,tr_aug/13356.flac,0.1170496348323728
1970-28415-0008_1034-121119-0052,1970,train-clean-100/1970/28415/1970-28415-0008.flac,69562,0.6655917191040274,train-clean-100/1034/121119/1034-121119-0052.flac,5343,1.115732785305977,tr_aug/13748.flac,0.13928009499389704
4137-11702-0006_7278-104730-0038,4137,train-clean-100/4137/11702/4137-11702-0006.flac,3873,0.6522535123672699,train-clean-100/7278/104730/7278-104730-0038.flac,55869,0.38868152854098426,tr_aug/21391.flac,0.1204929949525524
6367-65536-0025_5192-19397-0007,6367,train-clean-100/6367/65536/6367-65536-0025.flac,54096,0.21966760039526664,train-clean-100/5192/19397/5192-19397-0007.flac,203868,0.27487232821799107,tr/3963.flac,0.20384320631386157
625-132118-0006_1963-147036-0026,625,train-clean-100/625/132118/625-132118-0006.flac,49903,1.126482015308021,train-clean-100/1963/147036/1963-147036-0026.flac,35424,0.43488991328663806,tr/2687.flac,0.09792728722748852
8425-292520-0019_60-121082-0039,8425,train-clean-100/8425/292520/8425-292520-0019.flac,20505,0.7429363161616447,train-clean-100/60/121082/60-121082-0039.flac,21563,1.3344894705930215,tr_aug/4670.flac,0.08888091190300644
1594-135914-0076_8465-246940-0010,1594,train-clean-100/1594/135914/1594-135914-0076.flac,63287,1.2626293847344203,train-clean-100/8465/246940/8465-246940-0010.flac,67226,0.5848667624598127,tr/6304.flac,0.17462544098694
8226-274371-0043_7078-271888-0012,8226,train-clean-100/8226/274371/8226-274371-0043.flac,66994,0.6320081357794388,train-clean-100/7078/271888/7078-271888-0012.flac,53712,0.28512471970691167,tr/1837.flac,0.22416090977175693
911-128684-0046_6563-285357-0031,911,train-clean-100/911/128684/911-128684-0046.flac,71066,0.9906352064302295,train-clean-100/6563/285357/6563-285357-0031.flac,9907,0.431961540695808,tr_aug/13392.flac,0.17364259009407057
7800-283478-0016_83-11691-0022,7800,train-clean-100/7800/283478/7800-283478-0016.flac,69562,0.7210156417415253,train-clean-100/83/11691/83-11691-0022.flac,128886,0.3838768014671179,tr_aug/16827.flac,0.1458329855826084
125-121342-0046_460-172359-0038,125,train-clean-100/125/121342/125-121342-0046.flac,136415,1.8163791844434423,train-clean-100/460/172359/460-172359-0038.flac,69409,0.9538446041296624,tr_aug/8289.flac,0.09237339331647523
4853-27670-0001_8629-261140-0039,4853,train-clean-100/4853/27670/4853-27670-0001.flac,103401,0.6665166646987203,train-clean-100/8629/261140/8629-261140-0039.flac,55869,0.5151603857470258,tr_aug/3009.flac,0.09442650546203901
3830-12530-0035_200-124139-0004,3830,train-clean-100/3830/12530/3830-12530-0035.flac,54096,0.4327327342514254,train-clean-100/200/124139/200-124139-0004.flac,72796,1.5452742556081924,tr_aug/2895.flac,0.2853122359882847
6000-55211-0027_118-47824-0050,6000,train-clean-100/6000/55211/6000-55211-0027.flac,49903,0.44048127660038366,train-clean-100/118/47824/118-47824-0050.flac,110064,0.4826504574556341,tr/6680.flac,0.07867709546188315
7302-86815-0036_4680-16041-0041,7302,train-clean-100/7302/86815/7302-86815-0036.flac,90461,0.45694951743861184,train-clean-100/4680/16041/4680-16041-0041.flac,20505,0.7939843541537006,tr/9222.flac,0.12796835573005985
4340-15220-0085_4088-158077-0071,4340,train-clean-100/4340/15220/4340-15220-0085.flac,204302,0.8182749622601074,train-clean-100/4088/158077/4088-158077-0071.flac,21563,0.4736289059360035,tr/10225.flac,0.08996906141068917
2989-138028-0002_226-131533-0004,2989,train-clean-100/2989/138028/2989-138028-0002.flac,63287,0.8017577493041782,train-clean-100/226/131533/226-131533-0004.flac,67226,0.8249260730255374,tr_aug/13817.flac,0.08110093314641473
32-4137-0058_1246-124550-0007,32,train-clean-100/32/4137/32-4137-0058.flac,66994,0.9936925769506468,train-clean-100/1246/124550/1246-124550-0007.flac,53712,0.7373657182500643,tr_aug/8075.flac,0.1860255166692231
4788-91208-0008_625-132118-0042,4788,train-clean-100/4788/91208/4788-91208-0008.flac,17007,0.38163885490571925,train-clean-100/625/132118/625-132118-0042.flac,11465,1.5545293111476872,tr_aug/7506.flac,0.07942447056303305
481-123720-0031_4397-15668-0020,481,train-clean-100/481/123720/481-123720-0031.flac,73393,0.5489782125843782,train-clean-100/4397/15668/4397-15668-0020.flac,48789,0.7893566590555712,tr_aug/17742.flac,0.2348541626232767
2391-145015-0032_7447-91186-0032,2391,train-clean-100/2391/145015/2391-145015-0032.flac,19609,0.9972389408044712,train-clean-100/7447/91186/7447-91186-0032.flac,35688,0.7320389762804781,tr_aug/4337.flac,0.18624754234295354
2289-152254-0025_6437-66172-0004,2289,train-clean-100/2289/152254/2289-152254-0025.flac,5739,1.2781741429503275,train-clean-100/6437/66172/6437-66172-0004.flac,78697,0.5664423047432554,tr_aug/78.flac,0.08223447974495311
831-130746-0056_5867-48852-0111,831,train-clean-100/831/130746/831-130746-0056.flac,2902,0.41990229776539983,train-clean-100/5867/48852/5867-48852-0111.flac,170873,0.6606005967087745,tr_aug/4885.flac,0.13127788955467332
